knr2017,kommune,aar,utmarea,tamrein,villrein,antrein,LANDKAT,ALTREG,reg,Malekg,Femalekg,Chkg,Metmale,Metfemale,Metch,SumVillrein,Villsommer,Villaar,Maleperw,Femaleperw,Chperw,Beitedager,Maleandelw,Femaleandw,Chandelw,Maleandxmet,Femandmet,Chandmet,Maleandxbdg,Feandxbdg,Chandxbdg,sumvillrein,TOTBAR
1939,Storfjord,2009,1478,1179.749969,0,1179.749969,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1940,Kåfjord,2009,953.7,4020.277858,0,4020.277858,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1941,Skjervøy,2009,464.51,1587.345094,0,1587.345094,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1942,Nordreisa,2009,3336.36,11401.16397,0,11401.16397,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
1943,Kvænangen,2009,2046.2,6992.369444,0,6992.369444,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2002,Vardø,2009,582.85,1991.742025,0,1991.742025,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2003,Vadsø,2009,1228.12,4196.788565,0,4196.788565,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2004,Hammerfest,2009,818.85,2798.212159,0,2798.212159,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2011,Kautokeino,2009,8991.71,30726.88802,0,30726.88802,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2012,Alta,2009,3609.01,12332.87618,0,12332.87618,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2014,Loppa,2009,672.43,2297.858951,0,2297.858951,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2015,Hasvik,2009,539.3,1842.920947,0,1842.920947,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2017,Kvalsund,2009,1741.9,5952.501386,0,5952.501386,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2018,Måsøy,2009,1073.2,3667.388763,0,3667.388763,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2019,Nordkapp,2009,893,3051.600974,0,3051.600974,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2020,Porsanger,2009,4637.36,15847.00145,0,15847.00145,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2021,Karasjok,2009,5206.43,17791.65382,0,17791.65382,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2022,Lebesby,2009,3246.1,11092.72332,0,11092.72332,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2023,Gamvik,2009,1355.93,4633.546819,0,4633.546819,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2024,Berlevåg,2009,1082.4,3698.82743,0,3698.82743,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2025,Tana,2009,3827.2,13078.48516,0,13078.48516,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2027,Nesseby,2009,1372.9,4691.537489,0,4691.537489,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2028,Båtsfjord,2009,1415.33,4836.531251,0,4836.531251,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
2030,Sør-Varanger,2009,3476.36,11879.57846,0,11879.57846,NNorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
101,Halden,2015,535.04,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
104,Moss,2015,50.12,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
105,Sarpsborg,2015,288.05,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
106,Fredrikstad,2015,210.44,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
111,Hvaler,2015,83.92,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
118,Aremark,2015,264.42,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
119,Marker,2015,326.62,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
121,Rømskog,2015,156.3,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
122,Trøgstad,2015,121.27,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
123,Spydeberg,2015,96.12,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
124,Askim,2015,39.16,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
125,Eidsberg,2015,151.91,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
127,Skiptvet,2015,56.69,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
128,Rakkestad,2015,306.31,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
135,Råde,2015,69.64,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
136,Rygge,2015,42.12,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
137,Våler,2015,203.09,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
138,Hobøl,2015,109.54,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
211,Vestby,2015,94.87,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
213,Ski,2015,127.46,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
214,Ås,2015,61.32,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
215,Frogn,2015,71.11,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
216,Nesodden,2015,53.73,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
217,Oppegård,2015,31.98,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
219,Bærum,2015,169,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
220,Asker,2015,84.84,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
221,Aurskog-Høland,2015,796.95,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
226,Sørum,2015,124.53,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
227,Fet,2015,110.56,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
228,Rælingen,2015,50.62,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
229,Enebakk,2015,165.73,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
230,Lørenskog,2015,60.83,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
231,Skedsmo,2015,50.68,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
233,Nittedal,2015,165.15,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
234,Gjerdrum,2015,55.95,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
235,Ullensaker,2015,161.13,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
236,Nes,2015,470.97,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
237,Eidsvoll,2015,334.9,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
238,Nannestad,2015,273.7,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
239,Hurdal,2015,253.44,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
301,Oslo kommune,2015,390.37,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
402,Kongsvinger,2015,910.53,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
403,Hamar,2015,289.58,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
412,Ringsaker,2015,941.89,0,270.7385118,270.7385118,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,270.74,338.4231397,293.3000544,25,50,25,365,73.32501361,146.6500272,73.32501361,2318.740525,3279.348409,1273.976854,846340.2915,1196962.169,465001.5516,2508304.012,2663.054085
415,Løten,2015,314.76,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
417,Stange,2015,539.87,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
418,Nord-Odal,2015,447.68,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
419,Sør-Odal,2015,413.61,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
420,Eidskog,2015,567.33,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
423,Grue,2015,711.45,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
425,Åsnes,2015,905.84,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
426,Våler,2015,630.32,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
427,Elverum,2015,1162.4,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
428,Trysil,2015,2925.19,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
429,Åmot,2015,1277.2,0,367.1206056,367.1206056,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,367.12,458.900757,397.7139894,25,50,25,365,99.42849736,198.8569947,99.42849736,3144.20516,4446.786554,1727.508772,1147634.883,1623077.092,630540.7019,3401252.678,2663.054085
430,Stor-Elvdal,2015,2109.51,0,852.7803686,852.7803686,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,852.78,1065.975461,923.8453993,25,50,25,365,230.9613498,461.9226997,230.9613498,7303.639169,10329.39099,4012.810899,2665828.297,3770227.712,1464675.978,7900731.987,3745.292503
432,Rendalen,2015,3042.83,1740,355.4434376,2095.443438,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,355.44,444.3042969,385.063724,25,50,25,365,96.26593101,192.531862,96.26593101,3044.196031,4305.34564,1672.561134,1111131.551,1571451.159,610484.8139,3293067.524,1082.238417
434,Engerdal,2015,1906.91,4733.822706,0,4733.822706,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
436,Tolga,2015,1066.95,0,280.6116411,280.6116411,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,280.61,350.7645513,303.9959445,25,50,25,365,75.99898612,151.9979722,75.99898612,2403.29896,3398.937715,1320.435476,877204.1204,1240612.266,481958.9486,2599775.335,2436.642144
437,Tynset,2015,1764.56,0,824.6197229,824.6197229,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,824.62,1030.774654,893.3380332,25,50,25,365,223.3345083,446.6690166,223.3345083,7062.457263,9988.29224,3880.299235,2577796.901,3645726.668,1416309.221,7639832.789,4329.596494
438,Alvdal,2015,892.71,0,104.2805254,104.2805254,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,104.28,130.3506568,112.9705692,25,50,25,365,28.2426423,56.4852846,28.2426423,893.1107681,1263.10872,490.698478,325985.4303,461034.6828,179104.9445,966125.0576,1082.238417
439,Folldal,2015,1231.51,0,879.1595871,879.1595871,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,879.16,1098.949484,952.422886,25,50,25,365,238.1057215,476.211443,238.1057215,7529.564039,10648.91202,4136.939947,2748290.874,3886852.888,1509983.081,8145126.843,6613.934798
441,Os,2015,977.23,1019.720093,257.0149623,1276.735056,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,257.01,321.2687028,278.4328758,25,50,25,365,69.60821895,139.2164379,69.60821895,2201.205157,3113.120487,1209.399841,803439.8825,1136288.978,441430.9418,2381159.802,2436.642144
501,Lillehammer,2015,413.89,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
502,Gjøvik,2015,559.75,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
511,Dovre,2015,1317.5,0,1403.982064,1403.982064,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,1403.98,1754.97758,1520.980569,25,50,25,365,380.2451423,760.4902845,380.2451423,12024.40719,17005.87891,6606.524651,4388908.623,6207145.801,2411381.498,13007435.92,9872.816639
512,Lesja,2015,2133.37,0,999.6267401,999.6267401,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,999.63,1249.533425,1082.928968,25,50,25,365,270.7322421,541.4644842,270.7322421,8561.305211,12108.08295,4703.805605,3124876.402,4419450.278,1716889.046,9261215.726,4341.120259
513,Skjåk,2015,1954.55,0,365.6154616,365.6154616,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,365.62,457.019327,396.0834168,25,50,25,365,99.02085419,198.0417084,99.02085419,3131.314351,4428.555341,1720.426224,1142929.738,1616422.699,627955.5717,3387308.009,1733.037277
514,Lom,2015,1848.3,2470,345.7404813,2815.740481,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,345.74,432.1756016,374.5521881,25,50,25,365,93.63804702,187.276094,93.63804702,2961.095042,4187.817573,1626.903272,1080799.69,1528553.414,593819.6941,3203172.799,1733.037277
515,Vågå,2015,1239.69,2369,231.8947234,2600.894723,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,231.89,289.8684042,251.2192837,25,50,25,365,62.80482092,125.6096418,62.80482092,1986.062821,2808.848978,1091.194999,724912.9298,1025229.877,398286.1747,2148428.982,1733.037277
516,Nord-Fron,2015,1050.36,0,412.5335805,412.5335805,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,412.53,515.6669756,446.9113789,25,50,25,365,111.7278447,223.4556894,111.7278447,3533.144674,4996.85594,1941.202341,1289597.806,1823852.418,708538.8546,3821989.079,3638.74203
517,Sel,2015,856.34,0,336.3313591,336.3313591,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,336.33,420.4141989,364.3589723,25,50,25,365,91.08974309,182.1794862,91.08974309,2880.510596,4073.8486,1582.628064,1051386.368,1486954.739,577659.2432,3116000.35,3638.74203
519,Sør-Fron,2015,666.75,0,0,0,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
520,Ringebu,2015,1174.17,0,337.5054819,337.5054819,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,337.51,421.8818524,365.6309388,25,50,25,365,91.40773469,182.8154694,91.40773469,2890.566374,4088.070285,1588.152971,1055056.726,1492145.654,579675.8346,3126878.215,2663.054085
521,Øyer,2015,585.42,0,168.2741504,168.2741504,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,168.27,210.3426881,182.2969963,25,50,25,365,45.57424908,91.14849816,45.57424908,1441.184297,2038.238165,791.8244484,526032.2686,743956.9303,289015.9237,1559005.123,2663.054085
522,Gausdal,2015,1083.44,0,0,0,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
528,Østre Toten,2015,373.62,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
529,Vestre Toten,2015,172.1,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
532,Jevnaker,2015,179.16,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
533,Lunner,2015,245.36,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
534,Gran,2015,582.39,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
536,Søndre Land,2015,635.76,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
538,Nordre Land,2015,886.56,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
540,Sør-Aurdal,2015,1049.82,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
541,Etnedal,2015,429.58,0,0,0,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
542,Nord-Aurdal,2015,819.44,436.1116262,0,436.1116262,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
543,Vestre Slidre,2015,390.64,207.9013054,0,207.9013054,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
544,Øystre Slidre,2015,853.96,1123.914159,0,1123.914159,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
545,Vang,2015,1293.26,2390.367743,0,2390.367743,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
602,Drammen,2015,119.92,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
604,Kongsberg,2015,718.35,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
605,Ringerike,2015,1352.75,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
612,Hole,2015,111.5,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
615,Flå,2015,663.79,353.2736214,96.85335457,450.126976,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,96.85,121.0666932,104.9244674,25,50,25,365,26.23111686,52.46223372,26.23111686,829.5007485,1173.14634,455.7494651,302767.7732,428198.4141,166348.5548,897314.7421,1351.805152
616,Nes,2015,761.3,405.1691168,111.0810028,516.2501195,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,111.08,138.8512535,120.337753,25,50,25,365,30.08443825,60.1688765,30.08443825,951.35347,1345.48021,522.6985459,347244.0166,491100.2767,190784.9692,1029129.262,1351.805152
617,Gol,2015,495.24,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
618,Hemsedal,2015,695.15,369.96363,238.7600893,608.7237193,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,238.76,298.4501116,258.6567634,25,50,25,365,64.66419085,129.3283817,64.66419085,2044.861261,2892.006437,1123.500404,746374.3604,1055582.35,410077.6475,2212034.358,3182.096465
619,Ål,2015,1056.21,0,362.7717671,362.7717671,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,362.77,453.4647089,393.0027477,25,50,25,365,98.25068693,196.5013739,98.25068693,3106.959524,4394.110795,1707.045043,1134040.226,1603850.44,623071.4407,3360962.107,3182.096465
620,Hol,2015,1672.39,0,1813.587323,1813.587323,SENorway,mountain,3,100,63,45,31.6227766,22.36173065,17.37438278,1813.59,2266.984154,1964.7196,25,50,25,365,491.1799,982.3598,491.1799,15532.47225,21967.26525,8533.947596,5669352.371,8018051.817,3114890.873,16802295.06,10046.87606
621,Sigdal,2015,779.61,0,113.7526081,113.7526081,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,113.75,142.1907602,123.2319921,25,50,25,365,30.80799804,61.61599607,30.80799804,974.2344395,1377.840308,535.2699506,355595.5704,502911.7125,195373.532,1053880.815,1351.805152
622,Krødsherad,2015,332.05,0,48.44929328,48.44929328,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,48.45,60.5616166,52.48673438,25,50,25,365,13.1216836,26.24336719,13.1216836,414.944069,586.8471086,227.9811535,151454.5852,214199.1946,83213.12103,448866.9008,1351.805152
623,Modum,2015,409.5,0,0,0,SENorway,inlandlow,2,100,63,45,31.6227766,22.36173065,17.37438278,0.00,0,0,25,50,25,365,0,0,0,0,0,0,0,0,0,0,0
