knr2017,AAR,ART,prod,nytidutm,beitekom,utmar,totareal,VEKTFE,VEKTCH,ANDAD,ANDCH,NYPROD,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
1742.00,2009,sau,3606.00,105.00,1.02,1081.09,1102.09,83,42,0.33,0.66,3691.506886,1218.197272,2436.394544,27.49847245,16.49821534,33498.56413,40196.16184,3517349.234,4220596.993,7737946.227,,7157.54121
1743.00,2009,sau,3334.00,105.00,0.99,685.22,703.82,83,42,0.33,0.66,3297.442983,1088.156185,2176.312369,27.49847245,16.49821534,29922.63286,35905.27011,3141876.45,3770053.361,6911929.812,,10087.16881
1744.00,2009,sau,3403.00,105.00,1.04,646.34,690.94,83,42,0.33,0.66,3539.80402,1168.135327,2336.270653,27.49847245,16.49821534,32121.9371,38544.29632,3372803.395,4047151.114,7419954.509,,11479.95561
1748.00,2009,sau,402.00,105.00,1.21,463.61,473.71,83,42,0.33,0.66,485.7261054,160.2896148,320.5792296,27.49847245,16.49821534,4407.719556,5288.985162,462810.5534,555343.442,1018153.995,,2196.1433
1749.00,2009,sau,3517.00,105.00,1.30,423.84,433.34,83,42,0.33,0.66,4563.88395,1506.081704,3012.163407,27.49847245,16.49821534,41414.94623,49695.32053,4348569.355,5218008.655,9566578.01,,22571.20142
1750.00,2009,sau,2806.00,105.00,1.00,287.23,302.73,83,42,0.33,0.66,2794.698504,922.2505063,1844.501013,27.49847245,16.49821534,25360.48014,30430.9749,2662850.415,3195252.364,5858102.779,,20395.16338
1751.00,2009,sau,2773.00,105.00,1.25,971.20,1011.80,83,42,0.33,0.66,3464.717391,1143.356739,2286.713478,27.49847245,16.49821534,31440.56379,37726.69137,3301259.197,3961302.594,7262561.792,,7477.926062
1755.00,2009,sau,562.00,105.00,0.98,96.87,106.67,83,42,0.33,0.66,552.5941421,182.3560669,364.7121338,27.49847245,16.49821534,5014.513281,6017.099319,526523.8945,631795.4285,1158319.323,,11957.46178
1756.00,2009,sau,4651.00,105.00,0.76,287.79,349.49,83,42,0.33,0.66,3540.740853,1168.444482,2336.888963,27.49847245,16.49821534,32130.43839,38554.49734,3373696.031,4048222.22,7421918.251,,25789.35422
1804.00,2009,sau,5666.00,114.00,1.01,1284.88,1313.03,83,42,0.33,0.66,5743.52415,1895.362969,3790.725939,27.49847245,16.49821534,52119.5864,62540.21283,5941632.849,7129584.262,13071217.11,,10173.10341
1805.00,2009,sau,734.00,114.00,1.02,1926.13,1931.70,83,42,0.33,0.66,749.1787295,247.2289807,494.4579615,27.49847245,16.49821534,6798.419316,8157.673924,775019.802,929974.8273,1704994.629,,885.1918766
1811.00,2009,sau,2677.00,114.00,1.05,1195.58,1207.98,83,42,0.33,0.66,2810.971793,927.6206916,1855.241383,27.49847245,16.49821534,25508.15203,30608.17184,2907929.332,3489331.59,6397260.922,,5350.759399
1812.00,2009,sau,1716.00,114.00,1.35,159.22,189.02,83,42,0.33,0.66,2316.273764,764.3703422,1528.740684,27.49847245,16.49821534,21019.0168,25221.49301,2396167.915,2875250.203,5271418.118,,33107.76358
1813.00,2009,sau,7791.00,114.00,1.04,972.13,1002.10,83,42,0.33,0.66,8107.660933,2675.528108,5351.056216,27.49847245,16.49821534,73572.93597,88282.87774,8387314.7,10064248.06,18451562.76,,18980.55071
1815.00,2009,sau,1710.00,114.00,1.00,140.36,155.96,83,42,0.33,0.66,1708.235294,563.7176469,1127.435294,27.49847245,16.49821534,15501.37418,18600.67026,1767156.657,2120476.409,3887633.066,,27697.58525
1816.00,2009,sau,2601.00,114.00,0.97,509.29,516.49,83,42,0.33,0.66,2528.178333,834.29885,1668.5977,27.49847245,16.49821534,22941.94394,27528.88417,2615381.609,3138292.795,5753674.405,,11297.44233
1818.00,2009,sau,3174.00,114.00,1.22,56.15,61.35,83,42,0.33,0.66,3879.491693,1280.232259,2560.464517,27.49847245,16.49821534,35204.43149,42243.09497,4013305.19,4815712.827,8829018.017,,157239.8578
1820.00,2009,sau,5227.00,114.00,1.00,188.16,212.50,83,42,0.33,0.66,5224.469379,1724.074895,3448.14979,27.49847245,16.49821534,47409.42601,56888.31776,5404674.565,6485268.224,11889942.79,,63190.59731
1822.00,2009,sau,4489.00,114.00,1.02,417.40,438.20,83,42,0.33,0.66,4560.169665,1504.85599,3009.711979,27.49847245,16.49821534,41381.24097,49654.87634,4717461.471,5660655.902,10378117.37,,24863.72155
1824.00,2009,sau,4785.00,114.00,1.19,1791.16,1821.80,83,42,0.33,0.66,5684.781597,1875.977927,3751.955854,27.49847245,16.49821534,51586.52734,61900.57562,5880864.117,7056665.62,12937529.74,,7222.989424
1825.00,2009,sau,3834.00,114.00,0.94,1896.23,1904.23,83,42,0.33,0.66,3606.196913,1190.044981,2380.089962,27.49847245,16.49821534,32724.41913,39267.23672,3730583.781,4476464.987,8207048.767,,4328.087187
1826.00,2009,sau,13438.00,114.00,1.27,2417.03,2434.40,83,42,0.33,0.66,17031.79892,5620.493644,11240.98729,27.49847245,16.49821534,154554.9896,185456.2289,17619268.82,21142010.09,38761278.91,,16036.73885
1827.00,2009,sau,2251.00,114.00,0.67,169.70,187.30,83,42,0.33,0.66,1507.78365,497.5686044,995.1372087,27.49847245,16.49821534,13682.37656,16417.98796,1559790.928,1871650.628,3431441.555,,20220.6338
1828.00,2009,sau,4762.00,114.00,0.90,187.02,201.52,83,42,0.33,0.66,4302.630879,1419.86819,2839.73638,27.49847245,16.49821534,39044.20631,46850.58231,4451039.519,5340966.383,9792005.903,,52358.06813
1832.00,2009,sau,13215.00,114.00,1.03,1439.40,1461.30,83,42,0.33,0.66,13624.96558,4496.23864,8992.47728,27.49847245,16.49821534,123639.6944,148359.8266,14094925.16,16913020.23,31007945.39,,21542.27135
1833.00,2009,sau,11211.00,114.00,1.00,4266.15,4294.54,83,42,0.33,0.66,11209.98718,3699.295768,7398.591536,27.49847245,16.49821534,101724.9828,122063.5564,11596648.03,13915245.42,25511893.46,,5980.074179
1834.00,2009,sau,5290.00,114.00,1.02,248.77,255.57,83,42,0.33,0.66,5380.815451,1775.669099,3551.338198,27.49847245,16.49821534,48828.18779,58590.74232,5566413.408,6679344.624,12245758.03,,49225.22021
1835.00,2009,sau,371.00,114.00,1.00,14.84,15.04,83,42,0.33,0.66,371,122.43,244.86,27.49847245,16.49821534,3366.637982,4039.753008,383796.73,460531.8429,844328.5728,,56895.45639
1836.00,2009,sau,5059.00,114.00,0.92,677.18,685.58,83,42,0.33,0.66,4651.968462,1535.149592,3070.299185,27.49847245,16.49821534,42214.26877,50654.4571,4812426.64,5774608.11,10587034.75,,15634.00388
1837.00,2009,sau,7331.00,114.00,0.94,802.78,819.98,83,42,0.33,0.66,6881.223232,2270.803666,4541.607333,27.49847245,16.49821534,62443.63206,74928.41576,7118574.055,8541839.396,15660413.45,,19507.72746
1838.00,2009,sau,1747.00,114.00,1.50,615.85,626.85,83,42,0.33,0.66,2624.255374,866.0042734,1732.008547,27.49847245,16.49821534,23813.79465,28575.04997,2714772.59,3257555.697,5972328.287,,9697.699581
1839.00,2009,sau,3844.00,114.00,1.00,1181.57,1193.67,83,42,0.33,0.66,3827.926406,1263.215714,2526.431428,27.49847245,16.49821534,34736.50251,41681.60974,3959961.286,4751703.51,8711664.796,,7372.956995
1840.00,2009,sau,5123.00,114.00,1.00,2083.30,2092.94,83,42,0.33,0.66,5128.532399,1692.415692,3384.831384,27.49847245,16.49821534,46538.84627,55843.67705,5305428.475,6366179.184,11671607.66,,5602.461316
1841.00,2009,sau,4905.00,114.00,0.95,1099.28,1115.18,83,42,0.33,0.66,4660.099859,1537.832953,3075.665907,27.49847245,16.49821534,42288.0571,50742.99844,4820838.51,5784701.822,10605540.33,,9647.71517
1845.00,2009,sau,1837.00,114.00,0.99,1508.95,1512.55,83,42,0.33,0.66,1819.606292,600.4700764,1200.940153,27.49847245,16.49821534,16512.00985,19813.36925,1882369.123,2258724.094,4141093.217,,2744.354165
1848.00,2009,sau,4614.00,114.00,0.98,946.32,975.82,83,42,0.33,0.66,4537.560803,1497.395065,2994.79013,27.49847245,16.49821534,41176.07694,49408.69246,4694072.772,5632590.94,10326663.71,,10912.44369
1849.00,2009,sau,2449.00,114.00,1.76,928.86,935.46,83,42,0.33,0.66,4298.191444,1418.403177,2836.806353,27.49847245,16.49821534,39003.92067,46802.24209,4446446.957,5335455.598,9781902.554,,10531.08386
1850.00,2009,sau,1570.00,114.00,0.51,1363.09,1365.19,83,42,0.33,0.66,800.5810176,264.1917358,528.3834716,27.49847245,16.49821534,7264.869168,8717.384295,828195.0852,993781.8096,1821976.895,,1336.651941
1851.00,2009,sau,720.00,114.00,1.00,509.80,514.12,83,42,0.33,0.66,720,237.6,475.2,27.49847245,16.49821534,6533.637054,7839.951929,744834.6242,893754.5199,1638589.144,,3214.180353
1852.00,2009,sau,1611.00,114.00,1.06,308.02,312.02,83,42,0.33,0.66,1700.158396,561.0522708,1122.104542,27.49847245,16.49821534,15428.08041,18512.72236,1758801.167,2110450.349,3869251.515,,12561.68923
1853.00,2009,sau,2094.00,114.00,1.00,235.14,242.00,83,42,0.33,0.66,2096.662429,691.8986015,1383.797203,27.49847245,16.49821534,19026.15463,22830.18424,2168981.628,2602641.003,4771622.631,,20292.68789
1854.00,2009,sau,1528.00,114.00,1.03,839.66,848.53,83,42,0.33,0.66,1573.61194,519.2919402,1038.58388,27.49847245,16.49821534,14279.73511,17134.7805,1627889.803,1953364.977,3581254.78,,4265.124908
1856.00,2009,sau,1023.00,114.00,1.06,9.58,10.78,83,42,0.33,0.66,1084.523992,357.8929175,715.785835,27.49847245,16.49821534,9841.508531,11809.18884,1121931.973,1346247.528,2468179.5,,257638.7788
1857.00,2009,sau,0.00,114.00,1.21,17.58,17.68,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
1859.00,2009,sau,4390.00,114.00,1.09,166.56,170.76,83,42,0.33,0.66,4788.845917,1580.319153,3160.638305,27.49847245,16.49821534,43456.36268,52144.89136,4954025.345,5944517.615,10898542.96,,65433.13497
1860.00,2009,sau,17330.00,114.00,0.99,369.58,404.34,83,42,0.33,0.66,17071.91332,5633.731396,11267.46279,27.49847245,16.49821534,154919.0076,185893.0275,17660766.86,21191805.13,38852571.99,,105126.2839
1865.00,2009,sau,6333.00,114.00,0.95,449.58,459.90,83,42,0.33,0.66,6025.253362,1988.333609,3976.667219,27.49847245,16.49821534,54676.13698,65607.91211,6233079.616,7479301.98,13712381.6,,30500.42617
1866.00,2009,sau,14701.00,114.00,1.00,533.70,552.30,83,42,0.33,0.66,14695.58261,4849.542261,9699.084521,27.49847245,16.49821534,133355.0042,160017.585,15202470.48,18242004.69,33444475.18,,62665.30855
1867.00,2009,sau,3546.00,114.00,0.95,226.28,237.28,83,42,0.33,0.66,3351.788307,1106.090141,2212.180283,27.49847245,16.49821534,30415.78928,36497.02667,3467399.978,4160661.04,7628061.018,,33710.71689
1868.00,2009,sau,3142.00,114.00,0.93,302.55,307.90,83,42,0.33,0.66,2924.085795,964.9483124,1929.896625,27.49847245,16.49821534,26534.60458,31839.85009,3024944.922,3629742.911,6654687.833,,21995.33245
1870.00,2009,sau,10722.00,114.00,1.02,673.43,691.50,83,42,0.33,0.66,10896.88695,3595.972693,7191.945387,27.49847245,16.49821534,98883.75604,118654.2637,11272748.19,13526586.06,24799334.25,,36825.40761
1871.00,2009,sau,8958.00,114.00,0.98,608.40,625.41,83,42,0.33,0.66,8774.552692,2895.602388,5791.204777,27.49847245,16.49821534,79624.6425,95544.54347,9077209.245,10892077.96,19969287.2,,32822.62854
1874.00,2009,sau,0.00,114.00,1.01,111.82,111.92,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
1902.00,2009,sau,10495.00,108.00,1.00,2497.07,2519.83,83,42,0.33,0.66,10547.25726,3480.594896,6961.189792,27.49847245,16.49821534,95711.04285,114847.2082,10336792.63,12403498.48,22740291.11,,9106.789603
1903.00,2009,sau,13525.00,108.00,1.01,401.57,423.94,83,42,0.33,0.66,13619.09302,4494.300696,8988.601393,27.49847245,16.49821534,123586.4039,148295.8814,13347331.62,16015955.19,29363286.81,,73121.21624
1911.00,2009,sau,8658.00,108.00,0.94,496.70,511.00,83,42,0.33,0.66,8123.984352,2680.914836,5361.829672,27.49847245,16.49821534,73721.06276,88460.62054,7961874.779,9553747.018,17515621.8,,35263.9859
1913.00,2009,sau,3573.00,108.00,1.08,455.28,465.38,83,42,0.33,0.66,3846.673353,1269.402206,2538.804413,27.49847245,16.49821534,34906.6216,41885.7419,3769915.133,4523660.125,8293575.258,,18216.42782
1917.00,2009,sau,2747.00,108.00,1.00,230.14,236.14,83,42,0.33,0.66,2745.96807,906.1694632,1812.338926,27.49847245,16.49821534,24918.27602,29900.35787,2691173.81,3229238.65,5920412.46,,25725.26488
1919.00,2009,sau,3246.00,108.00,0.99,303.55,306.75,83,42,0.33,0.66,3200.203027,1056.066999,2112.133998,27.49847245,16.49821534,29040.22927,34846.44152,3136344.761,3763415.684,6899760.445,,22730.22713
1920.00,2009,sau,3597.00,108.00,1.00,295.82,299.22,83,42,0.33,0.66,3605.438709,1189.794774,2379.589548,27.49847245,16.49821534,32717.53882,39258.98078,3533494.192,4239969.925,7773464.117,,26277.68277
1922.00,2009,sau,2901.00,108.00,1.01,2530.05,2543.29,83,42,0.33,0.66,2918.249738,963.0224134,1926.044827,27.49847245,16.49821534,26481.6453,31776.3023,2860017.693,3431840.649,6291858.342,,2486.851383
1923.00,2009,sau,3998.00,108.00,0.99,430.08,438.88,83,42,0.33,0.66,3953.310404,1304.592433,2609.184867,27.49847245,16.49821534,35874.29909,43046.89379,3874424.301,4649064.529,8523488.83,,19818.37991
1924.00,2009,sau,5160.00,108.00,1.01,3186.18,3216.48,83,42,0.33,0.66,5203.964526,1717.308294,3434.616587,27.49847245,16.49821534,47223.3548,56665.04406,5100122.318,6119824.758,11219947.08,,3521.441688
1925.00,2009,sau,3321.00,108.00,0.98,339.81,345.38,83,42,0.33,0.66,3244.793478,1070.781848,2141.563695,27.49847245,16.49821534,29444.86514,35331.97901,3180045.435,3815853.733,6995899.168,,20587.6789
1926.00,2009,sau,3296.00,108.00,1.03,272.76,279.16,83,42,0.33,0.66,3378.784356,1114.998838,2229.997675,27.49847245,16.49821534,30660.76482,36790.98185,3311362.6,3973426.04,7284788.64,,26707.68676
1927.00,2009,sau,1748.00,108.00,1.04,494.83,500.53,83,42,0.33,0.66,1817.118624,599.649146,1199.298292,27.49847245,16.49821534,16489.43552,19786.28147,1780859.036,2136918.399,3917777.435,,7917.421004
1928.00,2009,sau,947.00,108.00,1.06,238.05,238.65,83,42,0.33,0.66,1003.82,331.2606,662.5212,27.49847245,16.49821534,9109.160483,10930.41742,983789.3321,1180485.082,2164274.414,,9091.679957
1929.00,2009,sau,0.00,108.00,1.04,270.75,270.95,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
1931.00,2009,sau,6605.00,108.00,1.00,841.11,856.89,83,42,0.33,0.66,6617.747181,2183.85657,4367.713139,27.49847245,16.49821534,60052.71972,72059.47191,6485693.729,7782422.966,14268116.7,,16963.43724
1933.00,2009,sau,15960.00,108.00,0.99,1392.92,1442.09,83,42,0.33,0.66,15721.91617,5188.232337,10376.46467,27.49847245,16.49821534,142668.464,171193.1486,15408194.11,18488860.05,33897054.16,,24335.24837
1936.00,2009,sau,2973.00,108.00,0.98,1000.03,1003.63,83,42,0.33,0.66,2922.143859,964.3074735,1928.614947,27.49847245,16.49821534,26516.98249,31818.7047,2863834.109,3436420.107,6300254.217,,6300.065215
1938.00,2009,sau,11408.00,108.00,1.00,782.92,796.80,83,42,0.33,0.66,11438.53818,3774.717599,7549.435197,27.49847245,16.49821534,103798.9679,124552.2076,11210288.53,13451638.42,24661926.95,,31499.93224
1939.00,2009,sau,1826.00,108.00,1.12,1478.00,1484.20,83,42,0.33,0.66,2050.502482,676.665819,1353.331638,27.49847245,16.49821534,18607.27638,22327.55679,2009585.849,2411376.133,4420961.982,,2991.178608
1940.00,2009,sau,5875.00,108.00,0.95,953.70,965.60,83,42,0.33,0.66,5566.38373,1836.906631,3673.813262,27.49847245,16.49821534,50512.12638,60611.3623,5455309.649,6546027.128,12001336.78,,12583.97481
1941.00,2009,sau,1118.00,108.00,1.00,464.51,465.30,83,42,0.33,0.66,1121.583333,370.1224999,740.2449998,27.49847245,16.49821534,10177.80337,12212.72141,1099202.764,1318973.912,2418176.676,,5205.865699
1942.00,2009,sau,8650.00,108.00,1.00,3336.36,3354.00,83,42,0.33,0.66,8686.843352,2866.658306,5733.316612,27.49847245,16.49821534,78828.72445,94589.49207,8513502.241,10215665.14,18729167.38,,5613.653018
1943.00,2009,sau,834.00,108.00,1.18,2046.20,2051.00,83,42,0.33,0.66,981.815402,323.9990826,647.9981653,27.49847245,16.49821534,8909.479848,10690.81327,962223.8236,1154607.833,2116831.657,,1034.518452
2002.00,2009,sau,1191.00,103.00,0.97,582.85,584.20,83,42,0.33,0.66,1155.447762,381.2977613,762.5955226,27.49847245,16.49821534,10485.10598,12581.46515,1079965.916,1295890.91,2375856.827,,4076.274902
2003.00,2009,sau,3607.00,103.00,1.02,1228.12,1236.50,83,42,0.33,0.66,3693.766324,1218.942887,2437.885774,27.49847245,16.49821534,33519.06739,40220.76446,3452463.941,4142738.74,7595202.681,,6184.41413
2004.00,2009,sau,872.00,103.00,1.00,818.85,820.40,83,42,0.33,0.66,872,287.76,575.52,27.49847245,16.49821534,7912.960432,9495.052891,815034.9245,977990.4478,1793025.372,,2189.68721
2011.00,2009,sau,86.00,103.00,1.21,8991.71,8995.30,83,42,0.33,0.66,104.1614907,34.37329192,68.74658384,27.49847245,16.49821534,945.2130208,1134.195944,97356.94115,116822.1822,214179.1234,,23.81962089
2012.00,2009,sau,4610.00,103.00,0.91,3609.01,3639.80,83,42,0.33,0.66,4188.712398,1382.275091,2764.550183,27.49847245,16.49821534,38010.45352,45610.14422,3915076.712,4697844.855,8612921.567,,2386.505321
2014.00,2009,sau,0.00,103.00,2.92,672.43,673.10,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
2015.00,2009,sau,64.00,103.00,0.96,539.30,539.40,83,42,0.33,0.66,61.49720672,20.29407822,40.58815644,27.49847245,16.49821534,558.0561508,669.632145,57479.78353,68972.11094,126451.8945,,234.4741229
2017.00,2009,sau,335.00,103.00,0.91,1741.90,1743.90,83,42,0.33,0.66,305.6703145,100.8712038,201.7424076,27.49847245,16.49821534,2773.804018,3328.389683,285701.8139,342824.1373,628525.9512,,360.8278037
2018.00,2009,sau,0.00,103.00,1.00,1073.20,1073.40,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
2019.00,2009,sau,0.00,103.00,1.00,893.00,893.20,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
2020.00,2009,sau,2856.00,103.00,1.04,4637.36,4645.90,83,42,0.33,0.66,2973.744966,981.3358388,1962.671678,27.49847245,16.49821534,26985.23653,32380.57997,2779479.362,3335199.737,6114679.1,,1318.568992
2021.00,2009,sau,135.00,103.00,0.57,5206.43,5217.00,83,42,0.33,0.66,77.49034749,25.57181467,51.14362934,27.49847245,16.49821534,703.1858412,843.7786101,72428.14165,86909.19684,159337.3385,,30.6039529
2022.00,2009,sau,412.00,103.00,1.05,3246.10,3247.90,83,42,0.33,0.66,432.0530972,142.5775221,285.1550441,27.49847245,16.49821534,3920.664063,4704.549323,403828.3985,484568.5803,888396.9787,,273.6813341
2023.00,2009,sau,414.00,103.00,1.00,1355.93,1356.60,83,42,0.33,0.66,414.4736843,136.7763158,273.5526316,27.49847245,16.49821534,3761.139752,4513.130223,387397.3945,464852.413,852249.8075,,628.5352544
2024.00,2009,sau,172.00,103.00,1.00,1082.40,1082.50,83,42,0.33,0.66,172,56.76,113.52,27.49847245,16.49821534,1560.813296,1872.877405,160763.7695,192906.3727,353670.1422,,326.7462511
2025.00,2009,sau,4103.00,103.00,1.03,3827.20,3853.40,83,42,0.33,0.66,4215.961383,1391.267257,2782.534513,27.49847245,16.49821534,38257.72432,45906.85358,3940545.605,4728405.919,8668951.524,,2265.089759
2027.00,2009,sau,3750.00,103.00,0.37,1372.90,1375.60,83,42,0.33,0.66,1385.820896,457.3208958,914.6417915,27.49847245,16.49821534,12575.62605,15089.95723,1295289.483,1554265.595,2849555.078,,2075.57366
2028.00,2009,sau,0.00,103.00,1.00,1415.33,1415.50,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
2030.00,2009,sau,877.00,103.00,1.00,3476.36,3485.10,83,42,0.33,0.66,874.9525295,288.7343347,577.4686695,27.49847245,16.49821534,7939.753149,9527.20246,817794.5743,981301.8533,1799096.428,,517.5230493
101.00,2015,sau,545.00,80.00,1.08,535.04,596.72,83,42,0.33,0.66,589.3891404,194.4984163,388.9968327,27.49847245,16.49821534,5348.409343,6417.753511,427872.7474,513420.2809,941293.0283,,1759.294685
104.00,2015,sau,270.00,80.00,0.30,50.12,57.78,83,42,0.33,0.66,81,26.73,53.46,27.49847245,16.49821534,735.0341686,881.994592,58802.73349,70559.56736,129362.3008,,2581.051493
105.00,2015,sau,857.00,80.00,1.00,288.05,370.26,83,42,0.33,0.66,857,282.81,565.62,27.49847245,16.49821534,7776.842994,9331.720559,622147.4395,746537.6448,1368685.084,,4751.553842
106.00,2015,sau,581.00,80.00,1.00,210.44,281.97,83,42,0.33,0.66,581,191.73,383.46,27.49847245,16.49821534,5272.282123,6326.405653,421782.5698,506112.4523,927895.0221,,4409.309172
111.00,2015,sau,821.00,80.00,1.12,83.92,87.74,83,42,0.33,0.66,919.200278,303.3360917,606.6721835,27.49847245,16.49821534,8341.279161,10009.00832,667302.3329,800720.6658,1468022.999,,17493.12439
118.00,2015,sau,220.00,80.00,1.07,264.42,284.92,83,42,0.33,0.66,236.0649086,77.90141985,155.8028397,27.49847245,16.49821534,2142.170048,2570.4688,171373.6038,205637.504,377011.1078,,1425.804053
119.00,2015,sau,78.00,80.00,1.00,326.62,367.65,83,42,0.33,0.66,78,25.74,51.48,27.49847245,16.49821534,707.8106809,849.3281256,56624.85447,67946.25005,124571.1045,,381.3946008
121.00,2015,sau,36.00,80.00,1.00,156.30,159.40,83,42,0.33,0.66,36,11.88,23.76,27.49847245,16.49821534,326.6818527,391.9975964,26134.54822,31359.80771,57494.35593,,367.8461672
122.00,2015,sau,204.00,80.00,0.19,121.27,187.70,83,42,0.33,0.66,39.61165043,13.07184464,26.14368928,27.49847245,16.49821534,359.4557597,431.3242155,28756.46078,34505.93724,63262.39802,,521.6656883
123.00,2015,sau,52.00,80.00,1.56,96.12,134.01,83,42,0.33,0.66,81.01052632,26.73347369,53.46694737,27.49847245,16.49821534,735.1296897,882.1092112,58810.37517,70568.7369,129379.1121,,1346.016563
124.00,2015,sau,231.00,80.00,2.01,39.16,66.21,83,42,0.33,0.66,463.7906977,153.0509302,306.1018605,27.49847245,16.49821534,4208.666788,5050.134409,336693.3431,404010.7527,740704.0958,,18914.81348
125.00,2015,sau,841.00,80.00,1.11,151.91,229.55,83,42,0.33,0.66,932.5635865,307.7459836,615.4919671,27.49847245,16.49821534,8462.54445,10154.51901,677003.556,812361.521,1489365.077,,9804.259608
127.00,2015,sau,121.00,80.00,1.00,56.69,93.07,83,42,0.33,0.66,121,39.93,79.86,27.49847245,16.49821534,1098.014005,1317.547477,87841.12039,105403.7982,193244.9185,,3408.800821
128.00,2015,sau,640.00,80.00,0.80,306.31,419.78,83,42,0.33,0.66,512.3450138,169.0738545,338.1477091,27.49847245,16.49821534,4649.272731,5578.83372,371941.8185,446306.6976,818248.5161,,2671.308531
135.00,2015,sau,555.00,80.00,3.41,69.64,104.69,83,42,0.33,0.66,1894.23913,625.098913,1250.197826,27.49847245,16.49821534,17189.26524,20626.03295,1375141.219,1650082.636,3025223.855,,43440.89395
136.00,2015,sau,480.00,80.00,2.20,42.12,69.17,83,42,0.33,0.66,1056,348.48,696.96,27.49847245,16.49821534,9582.667679,11498.59616,766613.4143,919887.6929,1686501.107,,40040.38716
137.00,2015,sau,367.00,80.00,5.33,203.09,238.79,83,42,0.33,0.66,1957.333333,645.92,1291.84,27.49847245,16.49821534,17761.81332,21313.0545,1420945.066,1705044.36,3125989.426,,15392.13859
138.00,2015,sau,191.00,80.00,0.00,109.54,139.54,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
211.00,2015,sau,155.00,80.00,0.17,94.87,133.28,83,42,0.33,0.66,25.83333339,8.525000017,17.05000003,27.49847245,16.49821534,234.4244781,281.2945721,18753.95825,22503.56577,41257.52401,,434.884832
213.00,2015,sau,110.00,80.00,1.00,127.46,162.08,83,42,0.33,0.66,110,36.3,72.6,27.49847245,16.49821534,998.1945499,1197.770434,79855.56399,95821.63468,175677.1987,,1378.292787
214.00,2015,sau,194.00,80.00,1.00,61.32,101.00,83,42,0.33,0.66,194,64.02,128.04,27.49847245,16.49821534,1760.452206,2112.431492,140836.1765,168994.5193,309830.6958,,5052.685842
215.00,2015,sau,124.00,80.00,0.13,71.11,86.54,83,42,0.33,0.66,15.5,5.115,10.23,27.49847245,16.49821534,140.6546866,168.7767429,11252.37493,13502.13943,24754.51436,,348.1157975
216.00,2015,sau,0.00,80.00,1.00,53.73,59.56,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
217.00,2015,sau,172.00,80.00,1.00,31.98,34.27,83,42,0.33,0.66,172,56.76,113.52,27.49847245,16.49821534,1560.813296,1872.877405,124865.0637,149830.1924,274695.2561,,8589.595251
219.00,2015,sau,1338.00,80.00,0.96,169.00,189.13,83,42,0.33,0.66,1289.544393,425.5496497,851.0992993,27.49847245,16.49821534,11701.96532,14041.61951,936157.2254,1123329.561,2059486.786,,12186.31235
220.00,2015,sau,201.00,80.00,1.03,84.84,96.97,83,42,0.33,0.66,206.635514,68.18971961,136.3794392,27.49847245,16.49821534,1875.113126,2250.017356,150009.0501,180001.3885,330010.4386,,3889.79772
221.00,2015,sau,648.00,80.00,0.94,796.95,896.74,83,42,0.33,0.66,611.0673573,201.6522279,403.3044558,27.49847245,16.49821534,5545.128233,6653.803759,443610.2587,532304.3007,975914.5594,,1224.561841
226.00,2015,sau,508.00,80.00,0.02,124.53,198.91,83,42,0.33,0.66,8.931868344,2.947516554,5.895033107,27.49847245,16.49821534,81.05220274,97.25752562,6484.176219,7780.60205,14264.77827,,114.5489301
227.00,2015,sau,372.00,80.00,1.76,110.56,137.77,83,42,0.33,0.66,655.7692308,216.4038462,432.8076924,27.49847245,16.49821534,5950.775202,7140.554508,476062.0162,571244.3607,1047306.377,,9472.742193
228.00,2015,sau,217.00,80.00,0.90,50.62,56.64,83,42,0.33,0.66,195.163522,64.40396225,128.8079245,27.49847245,16.49821534,1771.010582,2125.100876,141680.8465,170008.0701,311688.9166,,6157.426246
229.00,2015,sau,427.00,80.00,1.28,165.73,195.71,83,42,0.33,0.66,544.8697918,179.8070313,359.6140626,27.49847245,16.49821534,4944.418696,5932.990243,395553.4957,474639.2195,870192.7152,,5250.665028
230.00,2015,sau,12.00,80.00,1.00,60.83,67.47,83,42,0.33,0.66,12,3.96,7.92,27.49847245,16.49821534,108.8939509,130.6658655,8711.516072,10453.26924,19164.78531,,315.05483
231.00,2015,sau,75.00,80.00,1.00,50.68,75.01,83,42,0.33,0.66,75,24.75,49.5,27.49847245,16.49821534,680.5871931,816.6616592,54446.97545,65332.93274,119779.9082,,2363.455173
