knr2017,AAR,ART,prod,nytidutm,utmar,totareal,VEKTFE,VEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
1232.00,1949,kyr,301.20,82.00,1456.18,1459.28,514,,1,,,,107.9499236,0,32514.51698,,2666190.393,,,,1830.948367
1233.00,1949,kyr,446.50,82.00,675.57,681.77,514,,1,,,,107.9499236,0,48199.64088,,3952370.552,,,,5850.423424
1234.00,1949,kyr,495.90,82.00,200.24,205.04,514,,1,,,,107.9499236,0,53532.36711,,4389654.103,,,,21921.96416
1235.00,1949,kyr,4727.20,82.00,1678.50,1739.31,514,,1,,,,107.9499236,0,510300.8788,,41844672.06,,,,24929.80164
1238.00,1949,kyr,1640.70,82.00,560.40,583.76,514,,1,,,,107.9499236,0,177113.4396,,14523302.05,,,,25915.95655
1241.00,1949,kyr,1754.70,74.33,338.58,354.98,514,,1,,,,107.9499236,0,189419.7309,,14080200,,,,41586.03579
1242.00,1949,kyr,703.00,82.00,251.88,255.68,514,,1,,,,107.9499236,0,75888.79628,,6222881.295,,,,24705.73803
1243.00,1949,kyr,1229.30,59.00,123.08,133.27,514,,1,,,,107.9499236,0,132702.8411,,7829467.623,,,,63612.83411
1244.00,1949,kyr,762.90,59.00,106.36,111.76,514,,1,,,,107.9499236,0,82354.9967,,4858944.806,,,,45683.9489
1245.00,1949,kyr,632.70,59.00,91.68,94.33,514,,1,,,,107.9499236,0,68299.91665,,4029695.083,,,,43953.91669
1246.00,1949,kyr,2050.10,59.00,135.25,141.25,514,,1,,,,107.9499236,0,221308.1383,,13057180.16,,,,96541.07329
1247.00,1949,kyr,741.00,59.00,88.75,93.12,514,,1,,,,107.9499236,0,79990.89338,,4719462.709,,,,53177.04461
1251.00,1949,kyr,557.70,82.00,710.15,717.37,514,,1,,,,107.9499236,0,60203.67238,,4936701.135,,,,6951.631536
1252.00,1949,kyr,382.90,82.00,375.15,377.15,514,,1,,,,107.9499236,0,41334.02574,,3389390.111,,,,9034.759725
1253.00,1949,kyr,791.40,59.00,223.66,247.86,514,,1,,,,107.9499236,0,85431.56953,,5040462.602,,,,22536.27203
1256.00,1949,kyr,859.80,59.00,75.77,85.87,514,,1,,,,107.9499236,0,92815.3443,,5476105.314,,,,72272.73741
1259.00,1949,kyr,145.40,59.00,60.71,64.21,514,,1,,,,107.9499236,0,15695.91889,,926059.2145,,,,15253.81674
1260.00,1949,kyr,1495.30,59.00,79.22,105.72,514,,1,,,,107.9499236,0,161417.5207,,9523633.724,,,,120217.5426
1263.00,1949,kyr,7044.30,59.00,418.41,453.83,514,,1,,,,107.9499236,0,760431.6467,,44865467.16,,,,107228.4772
1264.00,1949,kyr,778.10,59.00,50.14,55.38,514,,1,,,,107.9499236,0,83995.83554,,4955754.297,,,,98838.33859
1265.00,1949,kyr,103.60,59.00,8.58,8.88,514,,1,,,,107.9499236,0,11183.61208,,659833.1129,,,,76903.62621
1266.00,1949,kyr,824.60,59.00,519.60,527.50,514,,1,,,,107.9499236,0,89015.50699,,5251914.912,,,,10107.61146
1401.00,1949,kyr,1962.70,90.00,648.06,667.96,514,,1,,,,107.9499236,0,211873.315,,19068598.35,,,,29424.12485
1411.00,1949,kyr,2214.50,90.00,557.26,577.96,514,,1,,,,107.9499236,0,239055.1058,,21514959.52,,,,38608.47633
1412.00,1949,kyr,501.60,90.00,216.68,219.78,514,,1,,,,107.9499236,0,54147.68167,,4873291.35,,,,22490.72988
1413.00,1949,kyr,1185.60,90.00,238.22,249.62,514,,1,,,,107.9499236,0,127985.4294,,11518688.65,,,,48353.15526
1416.00,1949,kyr,1514.30,88.00,849.26,861.40,514,,1,,,,107.9499236,0,163468.5693,,14385234.1,,,,16938.55132
1417.00,1949,kyr,1544.70,86.00,770.90,793.10,514,,1,,,,107.9499236,0,166750.247,,14340521.24,,,,18602.3106
1418.00,1949,kyr,1012.70,86.00,413.50,423.80,514,,1,,,,107.9499236,0,109320.8876,,9401596.335,,,,22736.62959
1419.00,1949,kyr,868.30,86.00,178.44,183.20,514,,1,,,,107.9499236,0,93732.91865,,8061031.004,,,,45175.02244
1420.00,1949,kyr,1590.30,86.00,714.47,734.80,514,,1,,,,107.9499236,0,171672.7635,,14763857.66,,,,20664.06939
1421.00,1949,kyr,615.60,86.00,1412.14,1419.44,514,,1,,,,107.9499236,0,66453.97296,,5715041.674,,,,4047.078671
1422.00,1949,kyr,661.20,86.00,1278.26,1291.20,514,,1,,,,107.9499236,0,71376.48947,,6138378.095,,,,4802.13579
1424.00,1949,kyr,223.30,86.00,939.95,941.73,514,,1,,,,107.9499236,0,24105.21794,,2073048.743,,,,2205.488316
1426.00,1949,kyr,3199.60,86.00,2598.83,2636.53,514,,1,,,,107.9499236,0,345396.5755,,29704105.49,,,,11429.79937
1428.00,1949,kyr,1843.00,90.00,291.20,312.50,514,,1,,,,107.9499236,0,198951.7092,,17905653.83,,,,61489.19583
1429.00,1949,kyr,2181.20,90.00,372.50,393.60,514,,1,,,,107.9499236,0,235460.3733,,21191433.6,,,,56889.75463
1430.00,1949,kyr,2265.80,86.00,511.60,540.90,514,,1,,,,107.9499236,0,244592.9369,,21034992.57,,,,41116.09181
1431.00,1949,kyr,2238.20,86.00,592.68,619.98,514,,1,,,,107.9499236,0,241613.519,,20778762.63,,,,35058.99074
1432.00,1949,kyr,1746.10,86.00,542.76,564.98,514,,1,,,,107.9499236,0,188491.3616,,16210257.1,,,,29866.34442
1433.00,1949,kyr,1398.40,90.00,334.17,353.57,514,,1,,,,107.9499236,0,150957.1731,,13586145.58,,,,40656.38921
1438.00,1949,kyr,2610.60,90.00,789.81,804.51,514,,1,,,,107.9499236,0,281814.0705,,25363266.35,,,,32113.12385
1439.00,1949,kyr,808.50,90.00,154.31,162.09,514,,1,,,,107.9499236,0,87277.51322,,7854976.19,,,,50903.87006
1441.00,1949,kyr,1543.80,90.00,215.82,228.22,514,,1,,,,107.9499236,0,166653.092,,14998778.28,,,,69496.70226
1443.00,1949,kyr,1562.80,86.00,391.29,417.50,514,,1,,,,107.9499236,0,168704.1406,,14508556.09,,,,37078.78067
1444.00,1949,kyr,982.30,86.00,166.72,177.00,514,,1,,,,107.9499236,0,106039.2099,,9119372.055,,,,54698.72873
1445.00,1949,kyr,3113.20,86.00,918.50,959.20,514,,1,,,,107.9499236,0,336069.7021,,28901994.38,,,,31466.51539
1449.00,1949,kyr,3066.60,86.00,1286.88,1328.89,514,,1,,,,107.9499236,0,331039.2357,,28469374.27,,,,22122.78866
1502.00,1949,kyr,1799.30,58.00,339.64,355.30,514,,1,,,,107.9499236,0,194234.2975,,11265589.26,,,,33169.20638
1504.00,1949,kyr,379.10,72.00,89.47,92.92,514,,1,,,,107.9499236,0,40923.81603,,2946514.754,,,,32932.99155
1505.00,1949,kyr,470.30,58.00,61.23,63.93,514,,1,,,,107.9499236,0,50768.84906,,2944593.246,,,,48090.69485
1511.00,1949,kyr,1702.40,58.00,342.90,366.40,514,,1,,,,107.9499236,0,183773.9499,,10658889.09,,,,31084.54096
1514.00,1949,kyr,1360.40,58.00,75.80,87.40,514,,1,,,,107.9499236,0,146855.076,,8517594.411,,,,112369.3194
1515.00,1949,kyr,1260.70,58.00,112.24,119.54,514,,1,,,,107.9499236,0,136092.4687,,7893363.183,,,,70325.75893
1516.00,1949,kyr,688.80,58.00,88.42,94.40,514,,1,,,,107.9499236,0,74355.90737,,4312642.627,,,,48774.51512
1517.00,1949,kyr,746.70,58.00,71.20,76.80,514,,1,,,,107.9499236,0,80606.20794,,4675160.061,,,,65662.3604
1519.00,1949,kyr,1978.90,58.00,504.19,526.39,514,,1,,,,107.9499236,0,213622.1038,,12390082.02,,,,24574.23197
1520.00,1949,kyr,3341.20,58.00,742.44,784.55,514,,1,,,,107.9499236,0,360682.2847,,20919572.51,,,,28176.78535
1523.00,1949,kyr,1886.70,64.00,121.41,127.11,514,,1,,,,107.9499236,0,203669.1208,,13034823.73,,,,107362.0273
1524.00,1949,kyr,1124.80,70.00,888.06,901.06,514,,1,,,,107.9499236,0,121422.074,,8499545.183,,,,9570.913208
1525.00,1949,kyr,913.00,70.00,830.74,846.84,514,,1,,,,107.9499236,0,98558.28023,,6899079.616,,,,8304.73989
1526.00,1949,kyr,546.30,70.00,241.52,246.22,514,,1,,,,107.9499236,0,58973.04325,,4128113.028,,,,17092.22022
1528.00,1949,kyr,1434.50,58.00,313.58,328.88,514,,1,,,,107.9499236,0,154854.1654,,8981541.592,,,,28641.94653
1529.00,1949,kyr,666.00,58.00,105.32,111.02,514,,1,,,,107.9499236,0,71894.64911,,4169889.648,,,,39592.57167
1531.00,1949,kyr,2310.40,58.00,55.44,57.50,514,,1,,,,107.9499236,0,249407.5035,,14465635.2,,,,260924.1558
1532.00,1949,kyr,1196.10,58.00,27.96,39.22,514,,1,,,,107.9499236,0,129118.9036,,7488896.409,,,,267843.2192
1534.00,1949,kyr,2084.30,58.00,229.29,249.98,514,,1,,,,107.9499236,0,225000.0257,,13050001.49,,,,56914.83053
1535.00,1949,kyr,1877.20,58.00,328.58,349.38,514,,1,,,,107.9499236,0,202643.5966,,11753328.6,,,,35770.06696
1539.00,1949,kyr,3060.00,65.20,1405.24,1442.95,514,,1,,,,107.9499236,0,330326.7662,,21537305.15,,,,15326.42478
1543.00,1949,kyr,1769.90,70.00,966.35,989.45,514,,1,,,,107.9499236,0,191060.5698,,13374239.88,,,,13839.95435
1545.00,1949,kyr,500.70,58.00,88.43,93.53,514,,1,,,,107.9499236,0,54050.52674,,3134930.551,,,,35450.9844
1546.00,1949,kyr,319.20,58.00,15.48,19.58,514,,1,,,,107.9499236,0,34457.61561,,1998541.705,,,,129104.7613
1547.00,1949,kyr,614.70,58.00,49.14,58.44,514,,1,,,,107.9499236,0,66356.81803,,3848695.446,,,,78321.03064
1548.00,1949,kyr,2762.60,58.00,300.82,359.82,514,,1,,,,107.9499236,0,298222.4589,,17296902.62,,,,57499.17763
1551.00,1949,kyr,1008.90,58.00,126.35,146.05,514,,1,,,,107.9499236,0,108910.6779,,6316819.319,,,,49994.61273
1554.00,1949,kyr,2258.20,58.00,150.35,171.95,514,,1,,,,107.9499236,0,243772.5174,,14138806.01,,,,94039.28175
1557.00,1949,kyr,1540.90,58.00,346.40,372.00,514,,1,,,,107.9499236,0,166340.0373,,9647722.161,,,,27851.39192
1560.00,1949,kyr,1840.20,64.00,303.77,322.57,514,,1,,,,107.9499236,0,198649.4494,,12713564.76,,,,41852.60151
1563.00,1949,kyr,1600.80,70.00,1627.59,1651.60,514,,1,,,,107.9499236,0,172806.2377,,12096436.64,,,,7432.115359
1566.00,1949,kyr,2741.70,70.00,1279.02,1315.67,514,,1,,,,107.9499236,0,295966.3055,,20717641.38,,,,16198.05897
1567.00,1949,kyr,1740.40,70.00,595.48,621.07,514,,1,,,,107.9499236,0,187876.047,,13151323.29,,,,22085.24768
1571.00,1949,kyr,1095.40,58.00,279.65,295.65,514,,1,,,,107.9499236,0,118248.3463,,6858404.085,,,,24524.9565
1573.00,1949,kyr,802.80,58.00,250.90,265.40,514,,1,,,,107.9499236,0,86662.19865,,5026407.522,,,,20033.50945
1576.00,1949,kyr,1937.10,58.00,600.93,624.33,514,,1,,,,107.9499236,0,209109.797,,12128368.22,,,,20182.66391
1601.00,1949,kyr,4280.70,26.80,252.63,321.35,514,,1,,,,107.9499236,0,462101.2379,,12384313.18,,,,49021.54604
1612.00,1949,kyr,987.10,40.00,605.56,625.87,514,,1,,,,107.9499236,0,106557.3696,,4262294.783,,,,7038.600276
1613.00,1949,kyr,989.90,48.50,477.30,490.70,514,,1,,,,107.9499236,0,106859.6294,,5182692.024,,,,10858.35329
1617.00,1949,kyr,1409.80,57.00,630.32,646.62,514,,1,,,,107.9499236,0,152187.8023,,8674704.729,,,,13762.38217
1620.00,1949,kyr,1023.20,57.00,213.79,220.89,514,,1,,,,107.9499236,0,110454.3618,,6295898.623,,,,29448.98556
1621.00,1949,kyr,2073.90,40.00,27.20,70.49,514,,1,,,,107.9499236,0,223877.3465,,8955093.861,,,,329231.3919
1622.00,1949,kyr,967.10,30.50,278.10,296.30,514,,1,,,,107.9499236,0,104398.3711,,3184150.319,,,,11449.65954
1624.00,1949,kyr,2728.40,21.00,529.90,586.50,514,,1,,,,107.9499236,0,294530.5715,,6185142.002,,,,11672.28157
1627.00,1949,kyr,2374.10,44.25,319.01,353.56,514,,1,,,,107.9499236,0,256283.9136,,11340563.18,,,,35549.24039
1630.00,1949,kyr,1560.90,48.50,868.37,897.97,514,,1,,,,107.9499236,0,168499.0357,,8172203.233,,,,9410.969095
1632.00,1949,kyr,604.20,57.00,345.73,356.03,514,,1,,,,107.9499236,0,65223.34383,,3717730.598,,,,10753.27741
1633.00,1949,kyr,527.30,57.00,361.30,369.60,514,,1,,,,107.9499236,0,56921.99471,,3244553.698,,,,8980.220588
1634.00,1949,kyr,3946.30,78.00,2141.14,2203.15,514,,1,,,,107.9499236,0,426002.7834,,33228217.11,,,,15518.93716
1635.00,1949,kyr,1866.80,50.00,886.73,921.23,514,,1,,,,107.9499236,0,201520.9173,,10076045.87,,,,11363.14985
1636.00,1949,kyr,1816.40,50.00,581.08,613.18,514,,1,,,,107.9499236,0,196080.2412,,9804012.06,,,,16872.05214
1638.00,1949,kyr,2939.30,28.25,516.77,562.41,514,,1,,,,107.9499236,0,317297.2104,,8963646.194,,,,17345.52353
1640.00,1949,kyr,2380.70,78.00,1732.98,1757.28,514,,1,,,,107.9499236,0,256996.3831,,20045717.88,,,,11567.19517
1644.00,1949,kyr,1746.10,78.00,1152.28,1171.18,514,,1,,,,107.9499236,0,188491.3616,,14702326.2,,,,12759.33471
1648.00,1949,kyr,3797.20,78.00,1756.71,1809.41,514,,1,,,,107.9499236,0,409907.4498,,31972781.09,,,,18200.37518
1653.00,1949,kyr,3653.70,56.75,582.46,654.86,514,,1,,,,107.9499236,0,394416.6358,,22383144.08,,,,38428.6373
1657.00,1949,kyr,2170.80,21.00,180.33,212.93,514,,1,,,,107.9499236,0,234337.6941,,4921091.577,,,,27289.36714
1662.00,1949,kyr,616.60,50.00,164.14,174.04,514,,1,,,,107.9499236,0,66561.92288,,3328096.144,,,,20275.96042
1663.00,1949,kyr,801.80,21.00,150.27,165.42,514,,1,,,,107.9499236,0,86554.24873,,1817639.223,,,,12095.82234
1664.00,1949,kyr,2121.40,78.00,1108.78,1143.78,514,,1,,,,107.9499236,0,229004.9679,,17862387.5,,,,16109.94742
1665.00,1949,kyr,534.90,78.00,1206.28,1214.68,514,,1,,,,107.9499236,0,57742.41413,,4503908.302,,,,3733.717132
1702.00,1949,kyr,6680.40,29.29,1260.49,1423.66,514,,1,,,,107.9499236,0,721148.6695,,21119353.89,,,,16754.87619
1703.00,1949,kyr,1398.40,48.75,729.65,749.95,514,,1,,,,107.9499236,0,150957.1731,,7359162.191,,,,10085.87979
1711.00,1949,kyr,827.50,79.00,1181.45,1191.95,514,,1,,,,107.9499236,0,89328.56177,,7056956.38,,,,5973.131643
1714.00,1949,kyr,4975.20,29.00,810.57,900.31,514,,1,,,,107.9499236,0,537072.4598,,15575101.33,,,,19214.9985
1717.00,1949,kyr,962.40,27.00,50.22,73.92,514,,1,,,,107.9499236,0,103891.0065,,2805057.174,,,,55855.37982
1718.00,1949,kyr,1102.00,27.00,376.23,398.83,514,,1,,,,107.9499236,0,118960.8158,,3211942.026,,,,8537.176797
1719.00,1949,kyr,5526.20,27.00,486.82,621.11,514,,1,,,,107.9499236,0,596552.8677,,16106927.43,,,,33086.00187
1721.00,1949,kyr,4043.20,27.00,1391.70,1478.88,514,,1,,,,107.9499236,0,436463.131,,11784504.54,,,,8467.704633
1724.00,1949,kyr,841.70,27.00,548.56,559.96,514,,1,,,,107.9499236,0,90861.45068,,2453259.168,,,,4472.180196
1725.00,1949,kyr,926.30,52.00,708.46,736.96,514,,1,,,,107.9499236,0,99994.01422,,5199688.739,,,,7339.424582
1736.00,1949,kyr,1495.30,35.00,2095.90,2132.70,514,,1,,,,107.9499236,0,161417.5207,,5649613.226,,,,2695.554762
1738.00,1949,kyr,979.50,79.00,2627.35,2642.95,514,,1,,,,107.9499236,0,105736.9502,,8353219.062,,,,3179.332431
1739.00,1949,kyr,238.50,56.00,1330.60,1335.50,514,,1,,,,107.9499236,0,25746.05678,,1441779.179,,,,1083.555674
1740.00,1949,kyr,315.40,79.00,1348.56,1355.46,514,,1,,,,107.9499236,0,34047.4059,,2689745.066,,,,1994.531253
1742.00,1949,kyr,1002.30,35.00,1081.09,1102.09,514,,1,,,,107.9499236,0,108198.2084,,3786937.294,,,,3502.888098
1743.00,1949,kyr,745.80,35.00,685.22,703.82,514,,1,,,,107.9499236,0,80509.05301,,2817816.855,,,,4112.280516
1744.00,1949,kyr,1470.60,35.00,646.34,690.94,514,,1,,,,107.9499236,0,158751.1576,,5556290.517,,,,8596.544415
1748.00,1949,kyr,474.10,56.00,463.61,473.71,514,,1,,,,107.9499236,0,51179.05877,,2866027.291,,,,6181.979015
1749.00,1949,kyr,604.20,56.00,423.84,433.34,514,,1,,,,107.9499236,0,65223.34383,,3652507.255,,,,8617.655848
1750.00,1949,kyr,946.20,56.00,287.23,302.73,514,,1,,,,107.9499236,0,102142.2177,,5719964.191,,,,19914.22968
1751.00,1949,kyr,2335.10,54.00,971.20,1011.80,514,,1,,,,107.9499236,0,252073.8666,,13611988.79,,,,14015.6392
1755.00,1949,kyr,434.20,56.00,96.87,106.67,514,,1,,,,107.9499236,0,46871.85682,,2624823.982,,,,27096.35575
1756.00,1949,kyr,2840.50,27.00,287.79,349.49,514,,1,,,,107.9499236,0,306631.7579,,8279057.465,,,,28767.70376
1804.00,1949,kyr,3054.30,87.50,1284.88,1313.03,514,,1,,,,107.9499236,0,329711.4516,,28849752.02,,,,22453.26569
1805.00,1949,kyr,1144.80,91.00,1926.13,1931.70,514,,1,,,,107.9499236,0,123581.0725,,11245877.6,,,,5838.587011
1811.00,1949,kyr,1008.90,91.00,1195.58,1207.98,514,,1,,,,107.9499236,0,108910.6779,,9910871.689,,,,8289.593076
1812.00,1949,kyr,1249.30,84.00,159.22,189.02,514,,1,,,,107.9499236,0,134861.8395,,11328394.52,,,,71149.31868
1813.00,1949,kyr,1581.80,86.33,972.13,1002.10,514,,1,,,,107.9499236,0,170755.1891,,14741864.66,,,,15164.49926
1815.00,1949,kyr,833.20,88.00,140.36,155.96,514,,1,,,,107.9499236,0,89943.87633,,7915061.117,,,,56391.14504
1816.00,1949,kyr,324.90,84.00,509.29,516.49,514,,1,,,,107.9499236,0,35072.93017,,2946126.135,,,,5784.77122
1818.00,1949,kyr,456.00,88.00,56.15,61.35,514,,1,,,,107.9499236,0,49225.16515,,4331814.534,,,,77147.18671
1820.00,1949,kyr,1606.50,85.33,188.16,212.50,514,,1,,,,107.9499236,0,173421.5522,,14798639.12,,,,78649.23004
1822.00,1949,kyr,770.50,84.00,417.40,438.20,514,,1,,,,107.9499236,0,83175.41612,,6986734.954,,,,16738.70377
1824.00,1949,kyr,2685.70,89.00,1791.16,1821.80,514,,1,,,,107.9499236,0,289921.1098,,25802978.77,,,,14405.73638
1825.00,1949,kyr,622.30,87.00,1896.23,1904.23,514,,1,,,,107.9499236,0,67177.23745,,5844419.658,,,,3082.125933
1826.00,1949,kyr,1285.40,87.00,2417.03,2434.40,514,,1,,,,107.9499236,0,138758.8318,,12072018.36,,,,4994.567037
1827.00,1949,kyr,1057.40,88.00,169.70,187.30,514,,1,,,,107.9499236,0,114146.2492,,10044869.93,,,,59191.92651
1828.00,1949,kyr,1388.00,84.00,187.02,201.52,514,,1,,,,107.9499236,0,149834.4939,,12586097.49,,,,67298.13651
1832.00,1949,kyr,937.70,89.67,1439.40,1461.30,514,,1,,,,107.9499236,0,101224.6433,,9076476.353,,,,6305.735969
1833.00,1949,kyr,2681.90,89.00,4266.15,4294.54,514,,1,,,,107.9499236,0,289510.9001,,25766470.11,,,,6039.747807
1834.00,1949,kyr,958.60,88.00,248.77,255.57,514,,1,,,,107.9499236,0,103480.7967,,9106310.114,,,,36605.33872
1835.00,1949,kyr,79.80,88.00,14.84,15.04,514,,1,,,,107.9499236,0,8614.403902,,758067.5434,,,,51082.71856
1836.00,1949,kyr,921.50,84.00,677.18,685.58,514,,1,,,,107.9499236,0,99475.85458,,8355971.785,,,,12339.36588
1837.00,1949,kyr,1575.10,84.00,802.78,819.98,514,,1,,,,107.9499236,0,170031.9246,,14282681.67,,,,17791.52653
1838.00,1949,kyr,1352.80,84.00,615.85,626.85,514,,1,,,,107.9499236,0,146034.6566,,12266911.16,,,,19918.66714
1839.00,1949,kyr,852.20,91.00,1181.57,1193.67,514,,1,,,,107.9499236,0,91994.92488,,8371538.164,,,,7085.097086
1840.00,1949,kyr,1347.10,91.00,2083.30,2092.94,514,,1,,,,107.9499236,0,145419.3421,,13233160.13,,,,6352.018494
1841.00,1949,kyr,1693.90,91.00,1099.28,1115.18,514,,1,,,,107.9499236,0,182856.3756,,16639930.18,,,,15137.11718
1845.00,1949,kyr,1765.10,84.00,1508.95,1512.55,514,,1,,,,107.9499236,0,190542.4101,,16005562.45,,,,10607.08602
1848.00,1949,kyr,1444.00,84.00,946.32,975.82,514,,1,,,,107.9499236,0,155879.6897,,13093893.93,,,,13836.64504
1849.00,1949,kyr,1078.30,84.00,928.86,935.46,514,,1,,,,107.9499236,0,116402.4026,,9777801.819,,,,10526.66906
1850.00,1949,kyr,658.40,84.00,1363.09,1365.19,514,,1,,,,107.9499236,0,71074.22969,,5970235.294,,,,4379.92744
1851.00,1949,kyr,858.80,84.00,509.80,514.12,514,,1,,,,107.9499236,0,92707.39438,,7787421.128,,,,15275.44356
1852.00,1949,kyr,540.60,84.00,308.02,312.02,514,,1,,,,107.9499236,0,58357.72869,,4902049.21,,,,15914.71077
1853.00,1949,kyr,918.70,91.00,235.14,242.00,514,,1,,,,107.9499236,0,99173.5948,,9024797.127,,,,38380.52703
1854.00,1949,kyr,1056.40,91.00,839.66,848.53,514,,1,,,,107.9499236,0,114038.2993,,10377485.23,,,,12359.1516
1856.00,1949,kyr,93.10,88.00,9.58,10.78,514,,1,,,,107.9499236,0,10050.13789,,884412.134,,,,92318.59436
1857.00,1949,kyr,165.30,88.00,17.58,17.68,514,,1,,,,107.9499236,0,17844.12237,,1570282.768,,,,89322.11425
1859.00,1949,kyr,457.90,88.00,166.56,170.76,514,,1,,,,107.9499236,0,49430.27001,,4349863.761,,,,26115.89674
1860.00,1949,kyr,3196.80,88.00,369.58,404.34,514,,1,,,,107.9499236,0,345094.3157,,30368299.78,,,,82169.75968
1865.00,1949,kyr,1228.40,88.00,449.58,459.90,514,,1,,,,107.9499236,0,132605.6861,,11669300.38,,,,25956.00423
1866.00,1949,kyr,2795.90,88.00,533.70,552.30,514,,1,,,,107.9499236,0,301817.1914,,26559912.84,,,,49765.62271
1867.00,1949,kyr,1491.50,88.00,226.28,237.28,514,,1,,,,107.9499236,0,161007.311,,14168643.37,,,,62615.53549
1868.00,1949,kyr,1294.90,88.00,302.55,307.90,514,,1,,,,107.9499236,0,139784.3561,,12301023.33,,,,40657.81964
1870.00,1949,kyr,1255.90,88.00,673.43,691.50,514,,1,,,,107.9499236,0,135574.309,,11930539.19,,,,17716.07917
1871.00,1949,kyr,1460.20,88.00,608.40,625.41,514,,1,,,,107.9499236,0,157628.4784,,13871306.1,,,,22799.64842
1874.00,1949,kyr,171.00,88.00,111.82,111.92,514,,1,,,,107.9499236,0,18459.43693,,1624430.45,,,,14527.19058
1902.00,1949,kyr,3595.80,81.33,2497.07,2519.83,514,,1,,,,107.9499236,0,388166.3352,,31570861.93,,,,12643.16256
1903.00,1949,kyr,2826.30,82.17,401.57,423.94,514,,1,,,,107.9499236,0,305098.869,,25068957.07,,,,62427.36527
1911.00,1949,kyr,1345.20,83.00,496.70,511.00,514,,1,,,,107.9499236,0,145214.2372,,12052781.69,,,,24265.71711
1913.00,1949,kyr,1280.60,79.00,455.28,465.38,514,,1,,,,107.9499236,0,138240.6721,,10921013.1,,,,23987.46507
1917.00,1949,kyr,976.60,78.00,230.14,236.14,514,,1,,,,107.9499236,0,105423.8954,,8223063.839,,,,35730.70235
1919.00,1949,kyr,634.60,80.00,303.55,306.75,514,,1,,,,107.9499236,0,68505.02151,,5480401.721,,,,18054.36245
1920.00,1949,kyr,604.20,80.00,295.82,299.22,514,,1,,,,107.9499236,0,65223.34383,,5217867.506,,,,17638.65698
1922.00,1949,kyr,1062.10,92.00,2530.05,2543.29,514,,1,,,,107.9499236,0,114653.6138,,10548132.47,,,,4169.139927
1923.00,1949,kyr,1361.40,86.00,430.08,438.88,514,,1,,,,107.9499236,0,146963.026,,12638820.23,,,,29387.13782
1924.00,1949,kyr,1953.20,92.00,3186.18,3216.48,514,,1,,,,107.9499236,0,210847.7907,,19397996.75,,,,6088.167256
1925.00,1949,kyr,1155.20,80.00,339.81,345.38,514,,1,,,,107.9499236,0,124703.7517,,9976300.138,,,,29358.46543
1926.00,1949,kyr,827.50,78.00,272.76,279.16,514,,1,,,,107.9499236,0,89328.56177,,6967627.818,,,,25544.90328
1927.00,1949,kyr,945.30,83.00,494.83,500.53,514,,1,,,,107.9499236,0,102045.0628,,8469740.21,,,,17116.46466
1928.00,1949,kyr,278.40,83.00,238.05,238.65,514,,1,,,,107.9499236,0,30053.25873,,2494420.474,,,,10478.55692
1929.00,1949,kyr,204.30,83.00,270.75,270.95,514,,1,,,,107.9499236,0,22054.16939,,1830496.059,,,,6760.834937
1931.00,1949,kyr,2351.30,78.00,841.11,856.89,514,,1,,,,107.9499236,0,253822.6553,,19798167.12,,,,23538.14259
1933.00,1949,kyr,3549.20,80.00,1392.92,1442.09,514,,1,,,,107.9499236,0,383135.8688,,30650869.5,,,,22004.75943
1936.00,1949,kyr,1370.90,83.00,1000.03,1003.63,514,,1,,,,107.9499236,0,147988.5502,,12283049.67,,,,12282.68119
1938.00,1949,kyr,1323.40,80.00,782.92,796.80,514,,1,,,,107.9499236,0,142860.9289,,11428874.31,,,,14597.75496
1939.00,1949,kyr,438.00,80.00,1478.00,1484.20,514,,1,,,,107.9499236,0,47282.06653,,3782565.322,,,,2559.24582
1940.00,1949,kyr,637.50,80.00,953.70,965.60,514,,1,,,,107.9499236,0,68818.07629,,5505446.103,,,,5772.723186
1941.00,1949,kyr,960.50,83.00,464.51,465.30,514,,1,,,,107.9499236,0,103685.9016,,8605929.833,,,,18526.89895
1942.00,1949,kyr,686.90,80.00,3336.36,3354.00,514,,1,,,,107.9499236,0,74150.80251,,5932064.201,,,,1778.004832
1943.00,1949,kyr,473.10,80.00,2046.20,2051.00,514,,1,,,,107.9499236,0,51071.10885,,4085688.708,,,,1996.720119
2002.00,1949,kyr,29.50,82.00,582.85,584.20,514,,1,,,,107.9499236,0,3184.522746,,261130.8652,,,,448.0241317
2003.00,1949,kyr,699.20,82.00,1228.12,1236.50,514,,1,,,,107.9499236,0,75478.58657,,6189244.099,,,,5039.608588
2004.00,1949,kyr,233.70,101.50,818.85,820.40,514,,1,,,,107.9499236,0,25227.89714,,2560631.56,,,,3127.106991
2011.00,1949,kyr,214.70,86.00,8991.71,8995.30,514,,1,,,,107.9499236,0,23176.84859,,1993208.979,,,,221.6718487
