knr2017,AAR,ART,prod,nytidutmg,utmar,totareal,VEKTMA,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,TOTBEITEDAG,LNTOTBEITE,TOTBAR,,LNTOTARDA,PERKMDAG
1812,1959,moskus,0,360,159.22,189.02,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1813,1959,moskus,0,360,972.13,1002.1,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1815,1959,moskus,0,360,140.36,155.96,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1816,1959,moskus,0,360,509.29,516.49,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1818,1959,moskus,0,360,56.15,61.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1820,1959,moskus,0,360,188.16,212.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1822,1959,moskus,0,360,417.4,438.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1824,1959,moskus,0,360,1791.16,1821.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1825,1959,moskus,0,360,1896.23,1904.23,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1826,1959,moskus,0,360,2417.03,2434.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1827,1959,moskus,0,360,169.7,187.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1828,1959,moskus,0,360,187.02,201.52,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1832,1959,moskus,0,360,1439.4,1461.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1833,1959,moskus,0,360,4266.15,4294.54,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1834,1959,moskus,0,360,248.77,255.57,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1835,1959,moskus,0,360,14.84,15.04,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1836,1959,moskus,0,360,677.18,685.58,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1837,1959,moskus,0,360,802.78,819.98,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1838,1959,moskus,0,360,615.85,626.85,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1839,1959,moskus,0,360,1181.57,1193.67,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1840,1959,moskus,0,360,2083.3,2092.94,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1841,1959,moskus,0,360,1099.28,1115.18,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1845,1959,moskus,0,360,1508.95,1512.55,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1848,1959,moskus,0,360,946.32,975.82,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1849,1959,moskus,0,360,928.86,935.46,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1850,1959,moskus,0,360,1363.09,1365.19,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1851,1959,moskus,0,360,509.8,514.12,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1852,1959,moskus,0,360,308.02,312.02,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1853,1959,moskus,0,360,235.14,242,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1854,1959,moskus,0,360,839.66,848.53,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1856,1959,moskus,0,360,9.58,10.78,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1857,1959,moskus,0,360,17.58,17.68,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1859,1959,moskus,0,360,166.56,170.76,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1860,1959,moskus,0,360,369.58,404.34,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1865,1959,moskus,0,360,449.58,459.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1866,1959,moskus,0,360,533.7,552.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1867,1959,moskus,0,360,226.28,237.28,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1868,1959,moskus,0,360,302.55,307.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1870,1959,moskus,0,360,673.43,691.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1871,1959,moskus,0,360,608.4,625.41,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1874,1959,moskus,0,360,111.82,111.92,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1902,1959,moskus,0,360,2497.07,2519.83,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1903,1959,moskus,0,360,401.57,423.94,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1911,1959,moskus,0,360,496.7,511,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1913,1959,moskus,0,360,455.28,465.38,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1917,1959,moskus,0,360,230.14,236.14,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1919,1959,moskus,0,360,303.55,306.75,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1920,1959,moskus,0,360,295.82,299.22,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1922,1959,moskus,0,360,2530.05,2543.29,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1923,1959,moskus,0,360,430.08,438.88,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1924,1959,moskus,0,360,3186.18,3216.48,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1925,1959,moskus,0,360,339.81,345.38,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1926,1959,moskus,0,360,272.76,279.16,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1927,1959,moskus,0,360,494.83,500.53,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1928,1959,moskus,0,360,238.05,238.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1929,1959,moskus,0,360,270.75,270.95,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1931,1959,moskus,0,360,841.11,856.89,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1933,1959,moskus,0,360,1392.92,1442.09,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1936,1959,moskus,0,360,1000.03,1003.63,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1938,1959,moskus,0,360,782.92,796.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1939,1959,moskus,0,360,1478,1484.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1940,1959,moskus,0,360,953.7,965.6,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1941,1959,moskus,0,360,464.51,465.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1942,1959,moskus,0,360,3336.36,3354,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1943,1959,moskus,0,360,2046.2,2051,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2002,1959,moskus,0,360,582.85,584.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2003,1959,moskus,0,360,1228.12,1236.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2004,1959,moskus,0,360,818.85,820.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2011,1959,moskus,0,360,8991.71,8995.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2012,1959,moskus,0,360,3609.01,3639.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2014,1959,moskus,0,360,672.43,673.1,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2015,1959,moskus,0,360,539.3,539.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2017,1959,moskus,0,360,1741.9,1743.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2018,1959,moskus,0,360,1073.2,1073.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2019,1959,moskus,0,360,893,893.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2020,1959,moskus,0,360,4637.36,4645.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2021,1959,moskus,0,360,5206.43,5217,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2022,1959,moskus,0,360,3246.1,3247.9,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2023,1959,moskus,0,360,1355.93,1356.6,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2024,1959,moskus,0,360,1082.4,1082.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2025,1959,moskus,0,360,3827.2,3853.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2027,1959,moskus,0,360,1372.9,1375.6,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2028,1959,moskus,0,360,1415.33,1415.5,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
2030,1959,moskus,0,360,3476.36,3485.1,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
101,1969,moskus,0,360,535.04,596.72,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
104,1969,moskus,0,360,50.12,57.78,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
105,1969,moskus,0,360,288.05,370.26,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
106,1969,moskus,0,360,210.44,281.97,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
111,1969,moskus,0,360,83.92,87.74,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
118,1969,moskus,0,360,264.42,284.92,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
119,1969,moskus,0,360,326.62,367.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
121,1969,moskus,0,360,156.3,159.4,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
122,1969,moskus,0,360,121.27,187.7,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
123,1969,moskus,0,360,96.12,134.01,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
124,1969,moskus,0,360,39.16,66.21,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
125,1969,moskus,0,360,151.91,229.55,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
127,1969,moskus,0,360,56.69,93.07,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
128,1969,moskus,0,360,306.31,419.78,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
135,1969,moskus,0,360,69.64,104.69,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
136,1969,moskus,0,360,42.12,69.17,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
137,1969,moskus,0,360,203.09,238.79,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
138,1969,moskus,0,360,109.54,139.54,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
211,1969,moskus,0,360,94.87,133.28,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
213,1969,moskus,0,360,127.46,162.08,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
214,1969,moskus,0,360,61.32,101,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
215,1969,moskus,0,360,71.11,86.54,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
216,1969,moskus,0,360,53.73,59.56,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
217,1969,moskus,0,360,31.98,34.27,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
219,1969,moskus,0,360,169,189.13,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
220,1969,moskus,0,360,84.84,96.97,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
221,1969,moskus,0,360,796.95,896.74,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
226,1969,moskus,0,360,124.53,198.91,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
227,1969,moskus,0,360,110.56,137.77,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
228,1969,moskus,0,360,50.62,56.64,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
229,1969,moskus,0,360,165.73,195.71,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
230,1969,moskus,0,360,60.83,67.47,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
231,1969,moskus,0,360,50.68,75.01,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
233,1969,moskus,0,360,165.15,180.48,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
234,1969,moskus,0,360,55.95,81.95,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
235,1969,moskus,0,360,161.13,249.93,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
236,1969,moskus,0,360,470.97,611.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
237,1969,moskus,0,360,334.9,387.02,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
238,1969,moskus,0,360,273.7,324.7,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
239,1969,moskus,0,360,253.44,260.74,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
301,1969,moskus,0,360,390.37,426.59,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
402,1969,moskus,0,360,910.53,963.69,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
403,1969,moskus,0,360,289.58,338.2,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
412,1969,moskus,0,360,941.89,1124.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
415,1969,moskus,0,360,314.76,362.51,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
417,1969,moskus,0,360,539.87,640.73,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
418,1969,moskus,0,360,447.68,473.48,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
419,1969,moskus,0,360,413.61,478.01,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
420,1969,moskus,0,360,567.33,605.27,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
423,1969,moskus,0,360,711.45,777.75,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
425,1969,moskus,0,360,905.84,1004.97,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
426,1969,moskus,0,360,630.32,678.82,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
427,1969,moskus,0,360,1162.4,1209.82,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
428,1969,moskus,0,360,2925.19,2948.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
429,1969,moskus,0,360,1277.2,1295.29,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
430,1969,moskus,0,360,2109.51,2130,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
432,1969,moskus,0,360,3042.83,3063.83,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
434,1969,moskus,0,360,1906.91,1920.91,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
436,1969,moskus,0,360,1066.95,1097.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
437,1969,moskus,0,360,1764.56,1820.62,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
438,1969,moskus,0,360,892.71,920.81,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
439,1969,moskus,0,360,1231.51,1257.21,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
441,1969,moskus,0,360,977.23,1007.43,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
501,1969,moskus,0,360,413.89,447.03,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
502,1969,moskus,0,360,559.75,630.88,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
1511,1969,moskus,0,360,1317.5,1347,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
512,1969,moskus,0,360,2133.37,2174.17,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
513,1969,moskus,0,360,1954.55,1978.85,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
514,1969,moskus,0,360,1848.3,1871,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
515,1969,moskus,0,360,1239.69,1272.23,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
516,1969,moskus,0,360,1050.36,1096.57,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
517,1969,moskus,0,360,856.34,892.22,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
519,1969,moskus,0,360,666.75,702.25,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
520,1969,moskus,0,360,1174.17,1222.3,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
521,1969,moskus,0,360,585.42,616.62,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
522,1969,moskus,0,360,1083.44,1152.54,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
528,1969,moskus,0,360,373.62,486.52,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
529,1969,moskus,0,360,172.1,231.51,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
532,1969,moskus,0,360,179.16,194.74,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
533,1969,moskus,0,360,245.36,273.16,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
534,1969,moskus,0,360,582.39,659.57,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
536,1969,moskus,0,360,635.76,661.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
538,1969,moskus,0,360,886.56,928.23,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
540,1969,moskus,0,360,1049.82,1071.12,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
541,1969,moskus,0,360,429.58,444.58,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
542,1969,moskus,0,360,819.44,855.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
543,1969,moskus,0,360,390.64,421.04,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
544,1969,moskus,0,360,853.96,882.26,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
545,1969,moskus,0,360,1293.26,1313.76,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
602,1969,moskus,0,360,119.92,134.65,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
604,1969,moskus,0,360,718.35,756.52,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
605,1969,moskus,0,360,1352.75,1428.52,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
612,1969,moskus,0,360,111.5,133.7,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
615,1969,moskus,0,360,663.79,670.69,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
616,1969,moskus,0,360,761.3,775.6,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
617,1969,moskus,0,360,495.24,516.32,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
618,1969,moskus,0,360,695.15,714.75,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
619,1969,moskus,0,360,1056.21,1088.16,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
620,1969,moskus,0,360,1672.39,1688.99,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
621,1969,moskus,0,360,779.61,812.61,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
622,1969,moskus,0,360,332.05,341.35,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
623,1969,moskus,0,360,409.5,461.18,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
624,1969,moskus,0,360,369.09,421.86,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
625,1969,moskus,0,360,103.57,112.56,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
626,1969,moskus,0,360,243.58,284,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
627,1969,moskus,0,360,94.22,111.04,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
628,1969,moskus,0,360,143.13,156.85,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
631,1969,moskus,0,360,526.59,538.19,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
632,1969,moskus,0,360,419.8,429.6,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
633,1969,moskus,0,360,2260.74,2278.94,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
701,1969,moskus,0,360,45.98,67.46,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
702,1969,moskus,0,360,63.84,83.78,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
704,1969,moskus,0,360,61.59,104.8,,400,200,0,0.6,0.4,0,0,89.4427191,53.18295897,0,0,0,0,0,,,0,,,
