knr2017,AAR,ART,prod,nytidutmh,utmar,totareal,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,KMETOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
1014.00,1959,hest,137.67,31.70,352.10,364.56,432,216,162,0.7,0.3,96.37026907,41.30,94.75732893,56.34304488,45.40840642,9131.789286,1875.437291,289477.7204,59451.36212,348929.0825,,990.99427
1017.00,1959,hest,128.03,31.70,197.24,206.90,432,216,162,0.7,0.3,89.62211364,38.41,94.75732893,56.34304488,45.40840642,8492.352101,1744.113155,269207.5616,55288.387,324495.9486,,1645.183272
1018.00,1959,hest,76.16,29.15,136.34,141.54,432,216,162,0.7,0.3,53.30958487,22.85,94.75732893,56.34304488,45.40840642,5051.473869,1037.44427,147250.4633,30241.50046,177491.9637,,1301.833385
1021.00,1959,hest,130.26,31.70,366.30,380.40,432,216,162,0.7,0.3,91.18422814,39.08,94.75732893,56.34304488,45.40840642,8640.373899,1774.513068,273899.8526,56252.06424,330151.9169,,901.3156343
1026.00,1959,hest,99.21,32.05,825.31,833.51,432,216,162,0.7,0.3,69.44764685,29.76,94.75732893,56.34304488,45.40840642,6580.673516,1351.502989,210910.5862,43315.67078,254226.257,,308.0372914
1027.00,1959,hest,214.90,31.70,227.36,238.56,432,216,162,0.7,0.3,150.4279563,64.47,94.75732893,56.34304488,45.40840642,14254.15134,2927.440191,451856.5974,92799.85405,544656.4515,,2395.568488
1029.00,1959,hest,186.12,33.03,283.98,298.28,432,216,162,0.7,0.3,130.2864672,55.84,94.75732893,56.34304488,45.40840642,12345.59763,2535.471795,407816.2417,83755.08497,491571.3267,,1731.006855
1032.00,1959,hest,218.52,32.37,356.29,373.30,432,216,162,0.7,0.3,152.9617514,65.56,94.75732893,56.34304488,45.40840642,14494.24699,2976.749731,469130.4608,96347.4663,565477.9271,,1587.128258
1034.00,1959,hest,143.41,31.95,409.89,424.59,432,216,162,0.7,0.3,100.3870793,43.02,94.75732893,56.34304488,45.40840642,9512.411493,1953.607413,303921.5472,62417.75683,366339.304,,893.7502843
1037.00,1959,hest,207.76,32.53,893.40,916.17,432,216,162,0.7,0.3,145.4344363,62.33,94.75732893,56.34304488,45.40840642,13780.97872,2830.262567,448341.1742,92077.87552,540419.0498,,604.9015556
1046.00,1959,hest,183.31,31.88,1427.50,1439.60,432,216,162,0.7,0.3,128.3143467,54.99,94.75732893,56.34304488,45.40840642,12158.72476,2497.09286,387660.6745,79615.64403,467276.3185,,327.3389272
1101.00,1959,hest,346.06,33.20,346.15,393.52,432,216,162,0.7,0.3,242.2417866,103.82,94.75732893,56.34304488,45.40840642,22954.18466,4714.205786,762078.9307,156511.6321,918590.5628,,2653.735556
1102.00,1959,hest,529.70,24.15,204.96,283.67,432,216,162,0.7,0.3,370.7926105,158.91,94.75732893,56.34304488,45.40840642,35135.31736,7215.900667,848517.9142,174264.0011,1022781.915,,4990.153763
1103.00,1959,hest,444.47,24.65,48.46,66.35,432,216,162,0.7,0.3,311.1295794,133.34,94.75732893,56.34304488,45.40840642,29481.8079,6054.813597,726726.5647,149251.1552,875977.7198,,18076.30458
1106.00,1959,hest,290.06,22.65,60.04,67.54,432,216,162,0.7,0.3,203.0412266,87.02,94.75732893,56.34304488,45.40840642,19239.6443,3951.333659,435777.9433,89497.70738,525275.6507,,8748.76167
1111.00,1959,hest,129.70,39.20,253.04,266.33,432,216,162,0.7,0.3,90.7932374,38.91,94.75732893,56.34304488,45.40840642,8603.324661,1766.904096,337250.3267,69262.64057,406512.9673,,1606.516627
1112.00,1959,hest,93.99,39.20,336.66,357.34,432,216,162,0.7,0.3,65.79047945,28.20,94.75732893,56.34304488,45.40840642,6234.130102,1280.331784,244377.9,50189.00594,294566.9059,,874.9685319
1114.00,1959,hest,225.79,39.20,535.97,586.37,432,216,162,0.7,0.3,158.0553466,67.74,94.75732893,56.34304488,45.40840642,14976.90246,3075.874892,587094.5766,120574.2958,707668.8723,,1320.351647
1119.00,1959,hest,794.00,25.65,122.84,247.60,432,216,162,0.7,0.3,555.7990709,238.20,94.75732893,56.34304488,45.40840642,52666.03538,10816.26433,1350883.807,277437.18,1628320.987,,13255.6251
1120.00,1959,hest,512.01,25.65,23.74,105.52,432,216,162,0.7,0.3,358.4095239,153.60,94.75732893,56.34304488,45.40840642,33961.92914,6974.916568,871123.4826,178906.61,1050030.093,,44230.4167
1121.00,1959,hest,404.11,25.65,90.79,169.30,432,216,162,0.7,0.3,282.8800173,121.23,94.75732893,56.34304488,45.40840642,26804.95485,5505.056055,687547.0919,141204.6878,828751.7797,,9128.227555
1122.00,1959,hest,218.22,34.70,518.39,561.30,432,216,162,0.7,0.3,152.7560152,65.47,94.75732893,56.34304488,45.40840642,14474.75198,2972.745952,502273.8936,103154.2845,605428.1781,,1167.900959
1124.00,1959,hest,292.30,25.65,30.04,68.38,432,216,162,0.7,0.3,204.6089844,87.69,94.75732893,56.34304488,45.40840642,19388.20084,3981.843395,497307.3515,102134.2831,599441.6346,,19954.78144
1127.00,1959,hest,159.06,25.65,7.75,23.81,432,216,162,0.7,0.3,111.3434663,47.72,94.75732893,56.34304488,45.40840642,10550.60946,2166.826872,270623.1326,55579.10928,326202.2419,,42090.61185
1129.00,1959,hest,122.76,39.05,699.14,711.74,432,216,162,0.7,0.3,85.93005203,36.83,94.75732893,56.34304488,45.40840642,8142.502205,1672.262883,317964.7111,65301.86557,383266.5767,,548.1971804
1130.00,1959,hest,194.56,39.20,168.22,192.73,432,216,162,0.7,0.3,136.1908723,58.37,94.75732893,56.34304488,45.40840642,12905.08328,2650.37592,505879.2646,103894.7361,609774.0007,,3624.860306
1133.00,1959,hest,220.88,39.05,973.64,1008.44,432,216,162,0.7,0.3,154.6149207,66.26,94.75732893,56.34304488,45.40840642,14650.89689,3008.921638,572117.5237,117498.39,689615.9137,,708.2863417
1134.00,1959,hest,277.19,36.05,1641.69,1673.19,432,216,162,0.7,0.3,194.0320244,83.16,94.75732893,56.34304488,45.40840642,18385.95636,3776.007867,662813.7267,136125.0836,798938.8103,,486.6563178
1135.00,1959,hest,98.42,39.05,498.83,507.30,432,216,162,0.7,0.3,68.89544118,29.53,94.75732893,56.34304488,45.40840642,6528.347982,1340.756654,254931.9887,52356.54736,307288.536,,616.0185555
1141.00,1959,hest,299.42,30.65,63.86,104.46,432,216,162,0.7,0.3,209.5922241,89.83,94.75732893,56.34304488,45.40840642,19860.39932,4078.820954,608721.239,125015.8622,733737.1013,,11489.77609
1142.00,1959,hest,231.64,34.65,25.52,64.92,432,216,162,0.7,0.3,162.1458086,69.49,94.75732893,56.34304488,45.40840642,15364.50372,3155.478333,532380.0539,109337.3242,641717.3781,,25145.66529
1144.00,1959,hest,15.84,34.65,3.13,5.73,432,216,162,0.7,0.3,11.08530331,4.75,94.75732893,56.34304488,45.40840642,1050.413732,215.7282678,36396.83583,7474.98448,43871.82031,,14016.55601
1145.00,1959,hest,41.57,22.65,37.15,44.95,432,216,162,0.7,0.3,29.09632637,12.47,94.75732893,56.34304488,45.40840642,2757.090169,566.2362057,62448.09232,12825.25006,75273.34238,,2026.200333
1146.00,1959,hest,267.37,28.65,341.25,392.75,432,216,162,0.7,0.3,187.1616648,80.21,94.75732893,56.34304488,45.40840642,17734.93944,3642.305547,508106.0149,104352.0539,612458.0688,,1794.74892
1149.00,1959,hest,473.92,22.65,166.71,217.41,432,216,162,0.7,0.3,331.7405505,142.17,94.75732893,56.34304488,45.40840642,31434.84847,6455.918463,711999.3178,146226.5532,858225.871,,5148.016741
1151.00,1959,hest,11.82,22.65,5.14,6.14,432,216,162,0.7,0.3,8.274736842,3.55,94.75732893,56.34304488,45.40840642,784.0919608,161.0325487,17759.68291,3647.387227,21407.07014,,4164.799638
1160.00,1959,hest,700.33,38.10,505.29,610.19,432,216,162,0.7,0.3,490.228462,210.10,94.75732893,56.34304488,45.40840642,46452.73963,9540.211391,1769849.38,363482.054,2133331.434,,4221.994169
1201.00,1959,hest,489.77,34.65,410.34,444.68,432,216,162,0.7,0.3,342.8388283,146.93,94.75732893,56.34304488,45.40840642,32486.49163,6671.899224,1125656.935,231181.3081,1356838.243,,3306.619494
1211.00,1959,hest,353.81,49.20,652.50,678.00,432,216,162,0.7,0.3,247.66875,106.14,94.75732893,56.34304488,45.40840642,23468.42921,4819.818539,1154646.717,237135.0721,1391781.789,,2132.998911
1216.00,1959,hest,206.32,34.65,200.30,224.00,432,216,162,0.7,0.3,144.4242843,61.90,94.75732893,56.34304488,45.40840642,13685.25941,2810.604256,474194.2386,97387.43748,571581.6761,,2853.627939
1219.00,1959,hest,132.11,34.65,221.00,234.40,432,216,162,0.7,0.3,92.47731627,39.63,94.75732893,56.34304488,45.40840642,8762.903477,1799.677527,303634.6055,62358.8263,365993.4318,,1656.078877
1221.00,1959,hest,102.89,34.65,129.53,137.84,432,216,162,0.7,0.3,72.02134155,30.87,94.75732893,56.34304488,45.40840642,6824.549952,1401.589006,236470.6558,48565.05907,285035.7149,,2200.538214
1222.00,1959,hest,113.13,34.65,129.20,137.10,432,216,162,0.7,0.3,79.19121485,33.94,94.75732893,56.34304488,45.40840642,7503.947994,1541.120087,260011.798,53399.811,313411.609,,2425.786447
1223.00,1959,hest,234.15,34.65,232.68,245.08,432,216,162,0.7,0.3,163.9066197,70.25,94.75732893,56.34304488,45.40840642,15531.35348,3189.74503,538161.3981,110524.6653,648686.0634,,2787.889219
1224.00,1959,hest,453.11,46.55,1052.75,1093.30,432,216,162,0.7,0.3,317.1792771,135.93,94.75732893,56.34304488,45.40840642,30055.06109,6172.545225,1399063.094,287331.9802,1686395.074,,1601.895107
1227.00,1959,hest,75.23,49.05,191.90,196.90,432,216,162,0.7,0.3,52.66227273,22.57,94.75732893,56.34304488,45.40840642,4990.136299,1024.847093,244766.1855,50268.7499,295034.9354,,1537.441039
1228.00,1959,hest,72.20,49.05,1578.44,1583.65,432,216,162,0.7,0.3,50.53681818,21.66,94.75732893,56.34304488,45.40840642,4788.733904,983.4841626,234887.398,48239.89817,283127.2961,,179.3715923
1231.00,1959,hest,160.02,49.05,1294.20,1307.80,432,216,162,0.7,0.3,112.0118985,48.01,94.75732893,56.34304488,45.40840642,10613.94831,2179.835063,520614.1648,106920.9098,627535.0746,,484.8826106
1232.00,1959,hest,44.22,49.05,1456.18,1459.28,432,216,162,0.7,0.3,30.95157025,13.26,94.75732893,56.34304488,45.40840642,2932.888123,602.3406348,143858.1624,29544.80814,173402.9706,,119.0807253
1233.00,1959,hest,83.16,49.05,675.57,681.77,432,216,162,0.7,0.3,58.21472222,24.95,94.75732893,56.34304488,45.40840642,5516.271582,1132.9019,270573.1211,55568.83819,326141.9593,,482.7656043
1234.00,1959,hest,91.60,49.20,200.24,205.04,432,216,162,0.7,0.3,64.1196494,27.48,94.75732893,56.34304488,45.40840642,6075.806709,1247.816186,298929.6901,61392.55633,360322.2464,,1799.45189
1235.00,1959,hest,789.88,49.05,1678.50,1739.31,432,216,162,0.7,0.3,552.9194849,236.97,94.75732893,56.34304488,45.40840642,52393.17351,10760.22544,2569885.16,527789.0578,3097674.218,,1845.50147
1238.00,1959,hest,214.28,49.20,560.40,583.76,432,216,162,0.7,0.3,149.99397,64.28,94.75732893,56.34304488,45.40840642,14213.02795,2918.994494,699280.9754,143614.5291,842895.5045,,1504.096189
1241.00,1959,hest,211.13,45.87,338.58,354.98,432,216,162,0.7,0.3,147.7887255,63.34,94.75732893,56.34304488,45.40840642,14004.06487,2876.07879,642319.7754,131916.1472,774235.9225,,2286.714875
1242.00,1959,hest,68.60,49.20,251.88,255.68,432,216,162,0.7,0.3,48.0211255,20.58,94.75732893,56.34304488,45.40840642,4550.353584,934.5269072,223877.3964,45978.72383,269856.1202,,1071.367795
1243.00,1959,hest,155.33,34.65,123.08,133.27,432,216,162,0.7,0.3,108.7329221,46.60,94.75732893,56.34304488,45.40840642,10303.24126,2116.023736,357007.3098,73320.22245,430327.5322,,3496.323791
1244.00,1959,hest,40.40,34.65,106.36,111.76,432,216,162,0.7,0.3,28.27825,12.12,94.75732893,56.34304488,45.40840642,2679.571437,550.3158296,92847.15029,19068.44349,111915.5938,,1052.233864
1245.00,1959,hest,47.29,34.65,91.68,94.33,432,216,162,0.7,0.3,33.10470968,14.19,94.75732893,56.34304488,45.40840642,3136.913864,644.2423335,108694.0654,22322.99686,131017.0622,,1429.069178
1246.00,1959,hest,154.37,34.65,135.25,141.25,432,216,162,0.7,0.3,108.0614329,46.31,94.75732893,56.34304488,45.40840642,10239.61274,2102.956056,354802.5816,72867.42736,427670.009,,3162.070307
1247.00,1959,hest,54.23,34.65,88.75,93.12,432,216,162,0.7,0.3,37.96306818,16.27,94.75732893,56.34304488,45.40840642,3597.278939,738.7896125,124645.7152,25599.06007,150244.7753,,1692.898877
1251.00,1959,hest,60.43,49.20,710.15,717.37,432,216,162,0.7,0.3,42.29767663,18.13,94.75732893,56.34304488,45.40840642,4008.014858,823.1443248,197194.331,40498.70078,237693.0318,,334.708205
1252.00,1959,hest,52.43,49.05,375.15,377.15,432,216,162,0.7,0.3,36.70232233,15.73,94.75732893,56.34304488,45.40840642,3477.81403,714.2545582,170586.7782,35034.18608,205620.9643,,548.10333
1253.00,1959,hest,99.77,34.65,223.66,247.86,432,216,162,0.7,0.3,69.83657895,29.93,94.75732893,56.34304488,45.40840642,6617.527683,1359.071897,229297.3342,47091.84124,276389.1754,,1235.755949
1256.00,1959,hest,108.49,34.65,75.77,85.87,432,216,162,0.7,0.3,75.9437231,32.55,94.75732893,56.34304488,45.40840642,7196.22435,1477.921476,249349.1737,51209.97914,300559.1529,,3966.730274
1259.00,1959,hest,14.18,34.65,60.71,64.21,432,216,162,0.7,0.3,9.922826087,4.25,94.75732893,56.34304488,45.40840642,940.2604955,193.1055942,32580.02617,6691.108839,39271.13501,,646.8643552
1260.00,1959,hest,232.80,34.65,79.22,105.72,432,216,162,0.7,0.3,162.9579199,69.84,94.75732893,56.34304488,45.40840642,15441.45722,3171.282624,535046.4926,109884.9429,644931.4355,,8141.017868
1263.00,1959,hest,844.23,34.65,418.41,453.83,432,216,162,0.7,0.3,590.9635595,253.27,94.75732893,56.34304488,45.40840642,55998.12839,11500.5915,1940335.149,398495.4953,2338830.644,,5589.805798
1264.00,1959,hest,86.33,34.65,50.14,55.38,432,216,162,0.7,0.3,60.43102256,25.90,94.75732893,56.34304488,45.40840642,5726.282282,1176.032757,198415.6811,40749.53503,239165.2161,,4769.948466
1265.00,1959,hest,0.00,34.65,8.58,8.88,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1266.00,1959,hest,132.43,39.05,519.60,527.50,432,216,162,0.7,0.3,92.69879063,39.73,94.75732893,56.34304488,45.40840642,8783.889796,1803.987583,343010.8965,70445.71511,413456.6116,,795.7209616
1401.00,1959,hest,249.90,47.65,648.06,667.96,432,216,162,0.7,0.3,174.9267427,74.97,94.75732893,56.34304488,45.40840642,16575.5909,3404.20484,789826.9063,162210.3606,952037.2669,,1469.057289
1411.00,1959,hest,273.91,47.65,557.26,577.96,432,216,162,0.7,0.3,191.739961,82.17,94.75732893,56.34304488,45.40840642,18168.76656,3731.402605,865741.7265,177801.3341,1043543.061,,1872.632273
1412.00,1959,hest,19.58,47.65,216.68,219.78,432,216,162,0.7,0.3,13.7072963,5.87,94.75732893,56.34304488,45.40840642,1298.866784,266.7542062,61891.00225,12710.83793,74601.84018,,344.2949981
1413.00,1959,hest,194.00,47.65,238.22,249.62,432,216,162,0.7,0.3,135.7978171,58.20,94.75732893,56.34304488,45.40840642,12867.83842,2642.726773,613152.5009,125925.9307,739078.4316,,3102.503701
1416.00,1959,hest,194.01,49.30,849.26,861.40,432,216,162,0.7,0.3,135.8042563,58.20,94.75732893,56.34304488,45.40840642,12868.44859,2642.852085,634414.5154,130292.6078,764707.1232,,900.4393509
1417.00,1959,hest,231.82,46.55,770.90,793.10,432,216,162,0.7,0.3,162.2736267,69.55,94.75732893,56.34304488,45.40840642,15376.61543,3157.965769,715781.4481,147003.3066,862784.7546,,1119.191535
1418.00,1959,hest,175.32,46.55,413.50,423.80,432,216,162,0.7,0.3,122.7238585,52.60,94.75732893,56.34304488,45.40840642,11628.98503,2388.297791,541329.253,111175.2622,652504.5152,,1578.003664
1419.00,1959,hest,127.84,46.55,178.44,183.20,432,216,162,0.7,0.3,89.4890532,38.35,94.75732893,56.34304488,45.40840642,8479.74365,1741.523699,394732.0669,81067.9282,475799.9951,,2666.442474
1420.00,1959,hest,306.90,46.55,714.47,734.80,432,216,162,0.7,0.3,214.8265651,92.07,94.75732893,56.34304488,45.40840642,20356.39149,4180.685134,947590.024,194610.893,1142200.917,,1598.668827
1421.00,1959,hest,87.02,46.55,1412.14,1419.44,432,216,162,0.7,0.3,60.91630435,26.11,94.75732893,56.34304488,45.40840642,5772.266288,1185.476702,268698.9957,55183.9405,323882.9362,,229.3561093
1422.00,1959,hest,59.20,46.55,1278.26,1291.20,432,216,162,0.7,0.3,41.44187643,17.76,94.75732893,56.34304488,45.40840642,3926.921516,806.4898148,182798.1966,37542.10088,220340.2975,,172.3751799
1424.00,1959,hest,31.79,46.55,939.95,941.73,432,216,162,0.7,0.3,22.253,9.54,94.75732893,56.34304488,45.40840642,2108.634841,433.0599721,98156.95184,20158.9417,118315.8935,,125.8746673
1426.00,1959,hest,532.35,46.55,2598.83,2636.53,432,216,162,0.7,0.3,372.6432875,159.70,94.75732893,56.34304488,45.40840642,35310.68257,7251.916222,1643712.274,337576.7001,1981288.974,,762.3772904
1428.00,1959,hest,271.56,47.65,291.20,312.50,432,216,162,0.7,0.3,190.0926545,81.47,94.75732893,56.34304488,45.40840642,18012.67219,3699.344792,858303.83,176273.7794,1034577.609,,3552.807725
1429.00,1959,hest,344.97,47.65,372.50,393.60,432,216,162,0.7,0.3,241.4776737,103.49,94.75732893,56.34304488,45.40840642,22881.77936,4699.335579,1090316.786,223923.3403,1314240.127,,3528.161414
1430.00,1959,hest,344.72,46.70,511.60,540.90,432,216,162,0.7,0.3,241.3037689,103.42,94.75732893,56.34304488,45.40840642,22865.3006,4695.951261,1067809.538,219300.9239,1287110.462,,2515.853131
1431.00,1959,hest,332.43,46.70,592.68,619.98,432,216,162,0.7,0.3,232.6999731,99.73,94.75732893,56.34304488,45.40840642,22050.02789,4528.51498,1029736.303,211481.6496,1241217.952,,2094.246393
1432.00,1959,hest,255.40,46.55,542.76,564.98,432,216,162,0.7,0.3,178.7810823,76.62,94.75732893,56.34304488,45.40840642,16940.81782,3479.213163,788595.0696,161957.3727,950552.4424,,1751.331053
1433.00,1959,hest,259.62,52.05,334.17,353.57,432,216,162,0.7,0.3,181.7336307,77.89,94.75732893,56.34304488,45.40840642,17220.59342,3536.671955,896331.8874,184083.7753,1080415.663,,3233.131827
1438.00,1959,hest,286.08,52.05,789.81,804.51,432,216,162,0.7,0.3,200.2563663,85.82,94.75732893,56.34304488,45.40840642,18975.75837,3897.138201,987688.2232,202846.0434,1190534.267,,1507.367932
1439.00,1959,hest,48.80,47.65,154.31,162.09,432,216,162,0.7,0.3,34.15696372,14.64,94.75732893,56.34304488,45.40840642,3236.622647,664.7199818,154225.0691,31673.90713,185898.9763,,1204.711142
1441.00,1959,hest,120.98,47.65,215.82,228.22,432,216,162,0.7,0.3,84.6869409,36.29,94.75732893,56.34304488,45.40840642,8024.708316,1648.071013,382377.3512,78530.58379,460907.935,,2135.61271
1443.00,1959,hest,314.00,46.70,391.29,417.50,432,216,162,0.7,0.3,219.8005273,94.20,94.75732893,56.34304488,45.40840642,20827.71086,4277.482146,972654.0973,199758.4162,1172412.514,,2996.275176
1444.00,1959,hest,130.43,46.70,166.72,177.00,432,216,162,0.7,0.3,91.30231128,39.13,94.75732893,56.34304488,45.40840642,8651.563142,1776.811053,404027.9987,82977.07619,487005.0749,,2921.095699
1445.00,1959,hest,540.43,46.55,918.50,959.20,432,216,162,0.7,0.3,378.297667,162.13,94.75732893,56.34304488,45.40840642,35846.47646,7361.954662,1668653.479,342698.9895,2011352.469,,2189.823047
1449.00,1959,hest,539.88,46.55,1286.88,1328.89,432,216,162,0.7,0.3,377.9144156,161.96,94.75732893,56.34304488,45.40840642,35810.16058,7354.496304,1666962.975,342351.8029,2009314.778,,1561.384727
1502.00,1959,hest,178.07,27.15,339.64,355.30,432,216,162,0.7,0.3,124.6472372,53.42,94.75732893,56.34304488,45.40840642,11811.23925,2425.728173,320675.1457,65858.51991,386533.6656,,1138.068736
1504.00,1959,hest,30.06,39.20,89.47,92.92,432,216,162,0.7,0.3,21.04116477,9.02,94.75732893,56.34304488,45.40840642,1993.804571,409.476755,78157.1392,16051.4888,94208.628,,1052.963317
1505.00,1959,hest,46.46,27.15,61.23,63.93,432,216,162,0.7,0.3,32.52456959,13.94,94.75732893,56.34304488,45.40840642,3081.941339,632.9523749,83674.70736,17184.65698,100859.3643,,1647.221368
1511.00,1959,hest,208.87,31.55,342.90,366.40,432,216,162,0.7,0.3,146.2118638,62.66,94.75732893,56.34304488,45.40840642,13854.64567,2845.391886,437114.0709,89772.11402,526886.185,,1536.559303
1514.00,1959,hest,106.73,27.15,75.80,87.40,432,216,162,0.7,0.3,74.71117053,32.02,94.75732893,56.34304488,45.40840642,7079.430961,1453.935084,192206.5506,39474.33753,231680.8881,,3056.476096
1515.00,1959,hest,67.75,27.15,112.24,119.54,432,216,162,0.7,0.3,47.42587433,20.33,94.75732893,56.34304488,45.40840642,4493.949174,922.9428757,122010.7201,25057.89908,147068.6192,,1310.304875
1516.00,1959,hest,47.00,27.15,88.42,94.40,432,216,162,0.7,0.3,32.89748284,14.10,94.75732893,56.34304488,45.40840642,3117.277602,640.2095447,84634.0869,17381.68914,102015.776,,1153.763583
1517.00,1959,hest,54.26,27.15,71.20,76.80,432,216,162,0.7,0.3,37.98229454,16.28,94.75732893,56.34304488,45.40840642,3599.100778,739.1637718,97715.58611,20068.2964,117783.8825,,1654.268013
1519.00,1959,hest,282.25,31.55,504.19,526.39,432,216,162,0.7,0.3,197.574982,84.67,94.75732893,56.34304488,45.40840642,18721.67756,3844.956464,590668.927,121308.3764,711977.3034,,1412.121033
