knr2017,AAR,ART,prod,nytidutm,utmar,totareal,,VEKTCH,ANDAD,METOFF,,METBEITEANTALL,METBEITEOFF,TOTBAR
1868,1989,storf,58,28,302.55,307.9,,304,1,72.80399107,,4222.631482,118233.6815,390.790552
1870,1989,storf,326,28,673.43,691.5,,304,1,72.80399107,,23734.10109,664554.8305,986.8209472
1871,1989,storf,199,28,608.4,625.41,,304,1,72.80399107,,14487.99422,405663.8382,666.7715947
1874,1989,storf,0,28,111.82,111.92,,304,1,72.80399107,,0,0,0
1902,1989,storf,527,28,2497.07,2519.83,,304,1,72.80399107,,38367.70329,1074295.692,430.2224976
1903,1989,storf,511,28,401.57,423.94,,304,1,72.80399107,,37202.83944,1041679.504,2594.017243
1911,1989,storf,240,28,496.7,511,,304,1,72.80399107,,17472.95786,489242.82,984.9865512
1913,1989,storf,256,28,455.28,465.38,,304,1,72.80399107,,18637.82171,521859.008,1146.237498
1917,1989,storf,119,28,230.14,236.14,,304,1,72.80399107,,8663.674937,242582.8982,1054.066647
1919,1989,storf,81,28,303.55,306.75,,304,1,72.80399107,,5897.123276,165119.4517,543.9612971
1920,1989,storf,10,28,295.82,299.22,,304,1,72.80399107,,728.0399107,20385.1175,68.91054526
1922,1989,storf,338,28,2530.05,2543.29,,304,1,72.80399107,,24607.74898,689016.9715,272.3333418
1923,1989,storf,217,28,430.08,438.88,,304,1,72.80399107,,15798.46606,442357.0497,1028.545968
1924,1989,storf,539,28,3186.18,3216.48,,304,1,72.80399107,,39241.35119,1098757.833,344.8511488
1925,1989,storf,73,28,339.81,345.38,,304,1,72.80399107,,5314.691348,148811.3577,437.9251868
1926,1989,storf,46,28,272.76,279.16,,304,1,72.80399107,,3348.983589,93771.54049,343.7877273
1927,1989,storf,174,28,494.83,500.53,,304,1,72.80399107,,12667.89445,354701.0445,716.8139452
1928,1989,storf,0,28,238.05,238.65,,304,1,72.80399107,,0,0,0
1929,1989,storf,0,28,270.75,270.95,,304,1,72.80399107,,0,0,0
1931,1989,storf,203,28,841.11,856.89,,304,1,72.80399107,,14779.21019,413817.8852,491.9902096
1933,1989,storf,833,28,1392.92,1442.09,,304,1,72.80399107,,60645.72456,1698080.288,1219.079551
1936,1989,storf,0,28,1000.03,1003.63,,304,1,72.80399107,,0,0,0
1938,1989,storf,209,28,782.92,796.8,,304,1,72.80399107,,15216.03413,426048.9557,544.1794254
1939,1989,storf,58,28,1478,1484.2,,304,1,72.80399107,,4222.631482,118233.6815,79.99572496
1940,1989,storf,178,28,953.7,965.6,,304,1,72.80399107,,12959.11041,362855.0915,380.4708939
1941,1989,storf,6,28,464.51,465.3,,304,1,72.80399107,,436.8239464,12231.0705,26.33112419
1942,1989,storf,210,28,3336.36,3354,,304,1,72.80399107,,15288.83812,428087.4675,128.309735
1943,1989,storf,119,28,2046.2,2051,,304,1,72.80399107,,8663.674937,242582.8982,118.5528776
2002,1989,storf,0,28,582.85,584.2,,304,1,72.80399107,,0,0,0
2003,1989,storf,120,28,1228.12,1236.5,,304,1,72.80399107,,8736.478928,244621.41,199.1836384
2004,1989,storf,0,28,818.85,820.4,,304,1,72.80399107,,0,0,0
2011,1989,storf,34,28,8991.71,8995.3,,304,1,72.80399107,,2475.335696,69309.3995,7.708144446
2012,1989,storf,882,28,3609.01,3639.8,,304,1,72.80399107,,64213.12012,1797967.363,498.1885236
2014,1989,storf,0,28,672.43,673.1,,304,1,72.80399107,,0,0,0
2015,1989,storf,0,28,539.3,539.4,,304,1,72.80399107,,0,0,0
2017,1989,storf,88,28,1741.9,1743.9,,304,1,72.80399107,,6406.751214,179389.034,102.9846914
2018,1989,storf,0,28,1073.2,1073.4,,304,1,72.80399107,,0,0,0
2019,1989,storf,0,28,893,893.2,,304,1,72.80399107,,0,0,0
2020,1989,storf,39,28,4637.36,4645.9,,304,1,72.80399107,,2839.355652,79501.95825,17.14379695
2021,1989,storf,89,28,5206.43,5217,,304,1,72.80399107,,6479.555205,181427.5457,34.84682321
2022,1989,storf,36,28,3246.1,3247.9,,304,1,72.80399107,,2620.943678,73386.423,22.60756693
2023,1989,storf,0,28,1355.93,1356.6,,304,1,72.80399107,,0,0,0
2024,1989,storf,0,28,1082.4,1082.5,,304,1,72.80399107,,0,0,0
2025,1989,storf,362,28,3827.2,3853.4,,304,1,72.80399107,,26355.04477,737941.2535,192.8149178
2027,1989,storf,58,28,1372.9,1375.6,,304,1,72.80399107,,4222.631482,118233.6815,86.1196602
2028,1989,storf,0,28,1415.33,1415.5,,304,1,72.80399107,,0,0,0
2030,1989,storf,79,28,3476.36,3485.1,,304,1,72.80399107,,5751.515294,161042.4282,46.32501474
101,1999,storf,93,28,535.04,596.72,,304,1,72.80399107,,6770.771169,189581.5927,354.3316252
104,1999,storf,22,28,50.12,57.78,,304,1,72.80399107,,1601.687803,44847.2585,894.7976556
105,1999,storf,0,28,288.05,370.26,,304,1,72.80399107,,0,0,0
106,1999,storf,0,28,210.44,281.97,,304,1,72.80399107,,0,0,0
111,1999,storf,11,28,83.92,87.74,,304,1,72.80399107,,800.8439017,22423.62925,267.2024458
118,1999,storf,0,28,264.42,284.92,,304,1,72.80399107,,0,0,0
119,1999,storf,67,28,326.62,367.65,,304,1,72.80399107,,4877.867402,136580.2872,418.1626577
121,1999,storf,0,28,156.3,159.4,,304,1,72.80399107,,0,0,0
122,1999,storf,181,28,121.27,187.7,,304,1,72.80399107,,13177.52238,368970.6267,3042.554851
123,1999,storf,8,28,96.12,134.01,,304,1,72.80399107,,582.4319285,16308.094,169.6638993
124,1999,storf,15,28,39.16,66.21,,304,1,72.80399107,,1092.059866,30577.67625,780.8395365
125,1999,storf,53,28,151.91,229.55,,304,1,72.80399107,,3858.611527,108041.1227,711.2179761
127,1999,storf,13,28,56.69,93.07,,304,1,72.80399107,,946.4518839,26500.65275,467.4660919
128,1999,storf,99,28,306.31,419.78,,304,1,72.80399107,,7207.595116,201812.6632,658.8510438
135,1999,storf,78,28,69.64,104.69,,304,1,72.80399107,,5678.711303,159003.9165,2283.226831
136,1999,storf,39,28,42.12,69.17,,304,1,72.80399107,,2839.355652,79501.95825,1887.51088
137,1999,storf,43,28,203.09,238.79,,304,1,72.80399107,,3130.571616,87656.00525,431.6116266
138,1999,storf,6,28,109.54,139.54,,304,1,72.80399107,,436.8239464,12231.0705,111.6584855
211,1999,storf,82,28,94.87,133.28,,304,1,72.80399107,,5969.927268,167157.9635,1761.968625
213,1999,storf,18,28,127.46,162.08,,304,1,72.80399107,,1310.471839,36693.2115,287.8802095
214,1999,storf,0,28,61.32,101,,304,1,72.80399107,,0,0,0
215,1999,storf,0,28,71.11,86.54,,304,1,72.80399107,,0,0,0
216,1999,storf,0,28,53.73,59.56,,304,1,72.80399107,,0,0,0
217,1999,storf,0,28,31.98,34.27,,304,1,72.80399107,,0,0,0
219,1999,storf,53,28,169,189.13,,304,1,72.80399107,,3858.611527,108041.1227,639.2965843
220,1999,storf,204,28,84.84,96.97,,304,1,72.80399107,,14852.01418,415856.397,4901.654844
221,1999,storf,158,28,796.95,896.74,,304,1,72.80399107,,11503.03059,322084.8565,404.1468806
226,1999,storf,126,28,124.53,198.91,,304,1,72.80399107,,9173.302874,256852.4805,2062.575126
227,1999,storf,186,28,110.56,137.77,,304,1,72.80399107,,13541.54234,379163.1855,3429.478885
228,1999,storf,19,28,50.62,56.64,,304,1,72.80399107,,1383.27583,38731.72325,765.1466465
229,1999,storf,167,28,165.73,195.71,,304,1,72.80399107,,12158.26651,340431.4622,2054.133001
230,1999,storf,6,28,60.83,67.47,,304,1,72.80399107,,436.8239464,12231.0705,201.0697107
231,1999,storf,90,28,50.68,75.01,,304,1,72.80399107,,6552.359196,183466.0575,3620.087954
233,1999,storf,1,28,165.15,180.48,,304,1,72.80399107,,72.80399107,2038.51175,12.3433954
234,1999,storf,174,28,55.95,81.95,,304,1,72.80399107,,12667.89445,354701.0445,6339.607587
235,1999,storf,186,28,161.13,249.93,,304,1,72.80399107,,13541.54234,379163.1855,2353.150782
236,1999,storf,243,28,470.97,611.35,,304,1,72.80399107,,17691.36983,495358.3552,1051.783246
237,1999,storf,400,28,334.9,387.02,,304,1,72.80399107,,29121.59643,815404.7,2434.770678
238,1999,storf,519,28,273.7,324.7,,304,1,72.80399107,,37785.27136,1057987.598,3865.500907
239,1999,storf,106,28,253.44,260.74,,304,1,72.80399107,,7717.223053,216082.2455,852.5972439
301,1999,storf,2,28,390.37,426.59,,304,1,72.80399107,,145.6079821,4077.0235,10.443998
402,1999,storf,135,28,910.53,963.69,,304,1,72.80399107,,9828.538794,275199.0862,302.2405481
403,1999,storf,0,28,289.58,338.2,,304,1,72.80399107,,0,0,0
412,1999,storf,2429,28,941.89,1124.8,,304,1,72.80399107,,176840.8943,4951545.04,5257.031119
415,1999,storf,61,28,314.76,362.51,,304,1,72.80399107,,4441.043455,124349.2167,395.0604166
417,1999,storf,445,28,539.87,640.73,,304,1,72.80399107,,32397.77603,907137.7287,1680.289197
418,1999,storf,122,28,447.68,473.48,,304,1,72.80399107,,8882.08691,248698.4335,555.5272371
419,1999,storf,37,28,413.61,478.01,,304,1,72.80399107,,2693.747669,75424.93475,182.3576189
420,1999,storf,47,28,567.33,605.27,,304,1,72.80399107,,3421.78758,95810.05224,168.8788752
423,1999,storf,175,28,711.45,777.75,,304,1,72.80399107,,12740.69844,356739.5562,501.4260401
425,1999,storf,45,28,905.84,1004.97,,304,1,72.80399107,,3276.179598,91733.02874,101.2684677
426,1999,storf,95,28,630.32,678.82,,304,1,72.80399107,,6916.379151,193658.6162,307.2385713
427,1999,storf,198,28,1162.4,1209.82,,304,1,72.80399107,,14415.19023,403625.3265,347.2344515
428,1999,storf,419,28,2925.19,2948.35,,304,1,72.80399107,,30504.87226,854136.4232,291.9934853
429,1999,storf,178,28,1277.2,1295.29,,304,1,72.80399107,,12959.11041,362855.0915,284.1020134
430,1999,storf,340,28,2109.51,2130,,304,1,72.80399107,,24753.35696,693093.995,328.5568663
432,1999,storf,315,28,3042.83,3063.83,,304,1,72.80399107,,22933.25719,642131.2012,211.0309157
434,1999,storf,292,28,1906.91,1920.91,,304,1,72.80399107,,21258.76539,595245.431,312.151822
436,1999,storf,1344,28,1066.95,1097.65,,304,1,72.80399107,,97848.56399,2739759.792,2567.842722
437,1999,storf,1169,28,1764.56,1820.62,,304,1,72.80399107,,85107.86556,2383020.236,1350.489774
438,1999,storf,753,28,892.71,920.81,,304,1,72.80399107,,54821.40527,1534999.348,1719.48264
439,1999,storf,381,28,1231.51,1257.21,,304,1,72.80399107,,27738.3206,776672.9767,630.6672107
441,1999,storf,897,28,977.23,1007.43,,304,1,72.80399107,,65305.17999,1828545.04,1871.151151
501,1999,storf,534,28,413.89,447.03,,304,1,72.80399107,,38877.33123,1088565.274,2630.083535
502,1999,storf,1160,28,559.75,630.88,,304,1,72.80399107,,84452.62964,2364673.63,4224.517427
511,1999,storf,892,28,1317.5,1347,,304,1,72.80399107,,64941.16003,1818352.481,1380.153686
512,1999,storf,1202,28,2133.37,2174.17,,304,1,72.80399107,,87510.39726,2450291.123,1148.554223
513,1999,storf,757,28,1954.55,1978.85,,304,1,72.80399107,,55112.62124,1543153.395,789.5185054
514,1999,storf,1145,28,1848.3,1871,,304,1,72.80399107,,83360.56977,2334095.954,1262.83393
515,1999,storf,1000,28,1239.69,1272.23,,304,1,72.80399107,,72803.99107,2038511.75,1644.372182
516,1999,storf,1429,28,1050.36,1096.57,,304,1,72.80399107,,104036.9032,2913033.291,2773.366551
517,1999,storf,633,28,856.34,892.22,,304,1,72.80399107,,46084.92635,1290377.938,1506.852346
519,1999,storf,671,28,666.75,702.25,,304,1,72.80399107,,48851.47801,1367841.384,2051.505638
520,1999,storf,1246,28,1174.17,1222.3,,304,1,72.80399107,,90713.77287,2539985.64,2163.217967
521,1999,storf,691,28,585.42,616.62,,304,1,72.80399107,,50307.55783,1408611.619,2406.155613
522,1999,storf,2026,28,1083.44,1152.54,,304,1,72.80399107,,147500.8859,4130024.805,3811.955259
528,1999,storf,819,28,373.62,486.52,,304,1,72.80399107,,59626.46868,1669541.123,4468.55394
529,1999,storf,884,28,172.1,231.51,,304,1,72.80399107,,64358.7281,1802044.387,10470.91451
532,1999,storf,399,28,179.16,194.74,,304,1,72.80399107,,29048.79244,813366.1882,4539.887186
533,1999,storf,557,28,245.36,273.16,,304,1,72.80399107,,40551.82302,1135451.045,4627.694183
534,1999,storf,994,28,582.39,659.57,,304,1,72.80399107,,72367.16712,2026280.679,3479.250467
536,1999,storf,250,28,635.76,661.35,,304,1,72.80399107,,18200.99777,509627.9375,801.6042807
538,1999,storf,641,28,886.56,928.23,,304,1,72.80399107,,46667.35827,1306686.032,1473.88336
540,1999,storf,494,28,1049.82,1071.12,,304,1,72.80399107,,35965.17159,1007024.804,959.2356827
541,1999,storf,274,28,429.58,444.58,,304,1,72.80399107,,19948.29355,558552.2195,1300.228641
542,1999,storf,1079,28,819.44,855.65,,304,1,72.80399107,,78555.50636,2199554.178,2684.216267
543,1999,storf,936,28,390.64,421.04,,304,1,72.80399107,,68144.53564,1908046.998,4884.412753
544,1999,storf,959,28,853.96,882.26,,304,1,72.80399107,,69819.02743,1954932.768,2289.255666
545,1999,storf,1005,28,1293.26,1313.76,,304,1,72.80399107,,73168.01102,2048704.309,1584.139546
602,1999,storf,28,28,119.92,134.65,,304,1,72.80399107,,2038.51175,57078.329,475.970055
604,1999,storf,389,28,718.35,756.52,,304,1,72.80399107,,28320.75253,792981.0707,1103.892352
605,1999,storf,749,28,1352.75,1428.52,,304,1,72.80399107,,54530.18931,1526845.301,1128.697321
612,1999,storf,160,28,111.5,133.7,,304,1,72.80399107,,11648.63857,326161.88,2925.218655
615,1999,storf,37,28,663.79,670.69,,304,1,72.80399107,,2693.747669,75424.93475,113.6277057
616,1999,storf,131,28,761.3,775.6,,304,1,72.80399107,,9537.32283,267045.0392,350.7750417
617,1999,storf,571,28,495.24,516.32,,304,1,72.80399107,,41571.0789,1163990.209,2350.355806
618,1999,storf,513,28,695.15,714.75,,304,1,72.80399107,,37348.44742,1045756.528,1504.360969
619,1999,storf,877,28,1056.21,1088.16,,304,1,72.80399107,,63849.10017,1787774.805,1692.631962
620,1999,storf,355,28,1672.39,1688.99,,304,1,72.80399107,,25845.41683,723671.6712,432.7170524
621,1999,storf,423,28,779.61,812.61,,304,1,72.80399107,,30796.08822,862290.4702,1106.05363
622,1999,storf,114,28,332.05,341.35,,304,1,72.80399107,,8299.654982,232390.3395,699.8655006
623,1999,storf,755,28,409.5,461.18,,304,1,72.80399107,,54967.01326,1539076.371,3758.428257
624,1999,storf,432,28,369.09,421.86,,304,1,72.80399107,,31451.32414,880637.076,2385.968398
625,1999,storf,49,28,103.57,112.56,,304,1,72.80399107,,3567.395562,99887.07574,964.4402408
626,1999,storf,498,28,243.58,284,,304,1,72.80399107,,36256.38755,1015178.851,4167.743047
627,1999,storf,100,28,94.22,111.04,,304,1,72.80399107,,7280.399107,203851.175,2163.565856
628,1999,storf,76,28,143.13,156.85,,304,1,72.80399107,,5533.103321,154926.893,1082.420827
631,1999,storf,109,28,526.59,538.19,,304,1,72.80399107,,7935.635026,222197.7807,421.9559444
632,1999,storf,153,28,419.8,429.6,,304,1,72.80399107,,11139.01063,311892.2977,742.9544967
633,1999,storf,463,28,2260.74,2278.94,,304,1,72.80399107,,33708.24786,943830.9402,417.4876103
701,1999,storf,39,28,45.98,67.46,,304,1,72.80399107,,2839.355652,79501.95825,1729.055203
702,1999,storf,145,28,63.84,83.78,,304,1,72.80399107,,10556.5787,295584.2037,4630.078379
704,1999,storf,105,28,61.59,104.8,,304,1,72.80399107,,7644.419062,214043.7337,3475.300109
709,1999,storf,128,28,418.12,496.6,,304,1,72.80399107,,9318.910857,260929.504,624.0541088
710,1999,storf,362,28,310.06,417.5,,304,1,72.80399107,,26355.04477,737941.2535,2379.995012
711,1999,storf,18,28,52.12,55.96,,304,1,72.80399107,,1310.471839,36693.2115,704.0140349
713,1999,storf,419,28,140.34,173.9,,304,1,72.80399107,,30504.87226,854136.4232,6086.193695
714,1999,storf,103,28,134.14,148.51,,304,1,72.80399107,,7498.81108,209966.7102,1565.28038
716,1999,storf,414,28,125.1,224,,304,1,72.80399107,,30140.8523,843943.8645,6746.153992
722,1999,storf,94,28,46.68,59.23,,304,1,72.80399107,,6843.57516,191620.1045,4104.972247
723,1999,storf,35,28,34.8,37.54,,304,1,72.80399107,,2548.139687,71347.91125,2050.227335
728,1999,storf,207,28,249.26,271.66,,304,1,72.80399107,,15070.42615,421971.9322,1692.898709
805,1999,storf,95,28,150.12,157.53,,304,1,72.80399107,,6916.379151,193658.6162,1290.025421
806,1999,storf,345,28,678.34,722,,304,1,72.80399107,,25117.37692,703286.5537,1036.775885
807,1999,storf,110,28,831.77,851.07,,304,1,72.80399107,,8008.439017,224236.2925,269.5893005
811,1999,storf,234,28,197.76,204.66,,304,1,72.80399107,,17036.13391,477011.7495,2412.073976
814,1999,storf,0,28,271.05,280.53,,304,1,72.80399107,,0,0,0
815,1999,storf,85,28,286.75,290.75,,304,1,72.80399107,,6188.339241,173273.4987,604.2667785
817,1999,storf,151,28,986.57,998.27,,304,1,72.80399107,,10993.40265,307815.2742,312.0055082
819,1999,storf,86,28,361.62,390.21,,304,1,72.80399107,,6261.143232,175312.0105,484.7962239
821,1999,storf,50,28,237.43,261.3,,304,1,72.80399107,,3640.199553,101925.5875,429.2868951
822,1999,storf,48,28,261.44,286.44,,304,1,72.80399107,,3494.591571,97848.56399,374.2677631
826,1999,storf,236,28,1900.86,1914.48,,304,1,72.80399107,,17181.74189,481088.773,253.0900608
827,1999,storf,225,28,737.59,749.69,,304,1,72.80399107,,16380.89799,458665.1437,621.842953
828,1999,storf,279,28,657.48,670.28,,304,1,72.80399107,,20312.31351,568744.7782,865.0373825
829,1999,storf,159,28,617.65,627.14,,304,1,72.80399107,,11575.83458,324123.3682,524.7686687
830,1999,storf,33,28,784.41,788.71,,304,1,72.80399107,,2402.531705,67270.88775,85.75985485
831,1999,storf,116,28,1126.02,1132.62,,304,1,72.80399107,,8445.262964,236467.363,210.002809
833,1999,storf,202,28,920.74,931.54,,304,1,72.80399107,,14706.4062,411779.3735,447.2265498
834,1999,storf,391,28,2912.57,2929.17,,304,1,72.80399107,,28466.36051,797058.0942,273.6614379
901,1999,storf,15,28,171.43,175.25,,304,1,72.80399107,,1092.059866,30577.67625,178.3682917
904,1999,storf,125,28,254.04,273.53,,304,1,72.80399107,,9100.498883,254813.9687,1003.046641
906,1999,storf,0,28,235.13,253.79,,304,1,72.80399107,,0,0,0
911,1999,storf,42,28,308.84,314.64,,304,1,72.80399107,,3057.767625,85617.4935,277.2228128
912,1999,storf,30,28,318.6,321.7,,304,1,72.80399107,,2184.119732,61155.3525,191.9502589
914,1999,storf,15,28,198.56,204.47,,304,1,72.80399107,,1092.059866,30577.67625,153.9971608
919,1999,storf,53,28,601.9,608.8,,304,1,72.80399107,,3858.611527,108041.1227,179.5001209
926,1999,storf,78,28,167.62,174.46,,304,1,72.80399107,,5678.711303,159003.9165,948.5975211
928,1999,storf,36,28,621.7,632.7,,304,1,72.80399107,,2620.943678,73386.423,118.0415361
929,1999,storf,80,28,1079.87,1088.77,,304,1,72.80399107,,5824.319285,163080.94,151.0190486
935,1999,storf,94,28,242.48,246.18,,304,1,72.80399107,,6843.57516,191620.1045,790.2511732
937,1999,storf,60,28,519.52,529.42,,304,1,72.80399107,,4368.239464,122310.705,235.4302144
938,1999,storf,17,28,1178.77,1186.27,,304,1,72.80399107,,1237.667848,34654.69975,29.39903437
940,1999,storf,10,28,1160.72,1169.82,,304,1,72.80399107,,728.0399107,20385.1175,17.56247631
941,1999,storf,32,28,1303.51,1305.41,,304,1,72.80399107,,2329.727714,65232.376,50.04363296
1001,1999,storf,50,28,251.81,260.07,,304,1,72.80399107,,3640.199553,101925.5875,404.7718021
1002,1999,storf,341,28,196.73,208.41,,304,1,72.80399107,,24826.16095,695132.5067,3533.434182
1003,1999,storf,769,28,219,250.88,,304,1,72.80399107,,55986.26913,1567615.536,7158.061807
1004,1999,storf,238,28,467.01,479.9,,304,1,72.80399107,,17327.34987,485165.7965,1038.876676
1014,1999,storf,273,28,352.1,364.56,,304,1,72.80399107,,19875.48956,556513.7077,1580.55583
1017,1999,storf,224,28,197.24,206.9,,304,1,72.80399107,,16308.094,456626.632,2315.081282
1018,1999,storf,30,28,136.34,141.54,,304,1,72.80399107,,2184.119732,61155.3525,448.5503337
1021,1999,storf,276,28,366.3,380.4,,304,1,72.80399107,,20093.90153,562629.243,1535.979369
1026,1999,storf,128,28,825.31,833.51,,304,1,72.80399107,,9318.910857,260929.504,316.1593874
1027,1999,storf,413,28,227.36,238.56,,304,1,72.80399107,,30068.04831,841905.3527,3702.961615
1029,1999,storf,464,28,283.98,298.28,,304,1,72.80399107,,33781.05186,945869.4519,3330.7608
1032,1999,storf,769,28,356.29,373.3,,304,1,72.80399107,,55986.26913,1567615.536,4399.830295
1034,1999,storf,312,28,409.89,424.59,,304,1,72.80399107,,22714.84521,636015.666,1551.674025
1037,1999,storf,494,28,893.4,916.17,,304,1,72.80399107,,35965.17159,1007024.804,1127.182454
1046,1999,storf,139,28,1427.5,1439.6,,304,1,72.80399107,,10119.75476,283353.1332,198.4960653
1101,1999,storf,306,28,346.15,393.52,,304,1,72.80399107,,22278.02127,623784.5955,1802.06441
1102,1999,storf,815,28,204.96,283.67,,304,1,72.80399107,,59335.25272,1661387.076,8105.908842
1103,1999,storf,52,28,48.46,66.35,,304,1,72.80399107,,3785.807536,106002.611,2187.424907
1106,1999,storf,28,28,60.04,67.54,,304,1,72.80399107,,2038.51175,57078.329,950.6717021
1111,1999,storf,121,28,253.04,266.33,,304,1,72.80399107,,8809.282919,246659.9217,974.7862857
1112,1999,storf,382,28,336.66,357.34,,304,1,72.80399107,,27811.12459,778711.4885,2313.050224
