knr2017,kommune,aar,utmarea,tamrein,villrein,antrein,LANDKAT,ALTREG,reg,endelig tamsum,Tamsommer,Tamaar,Maleper,Femaleper,Chper,Beitedager,Maleandelt,Femaleandt,Chandelt,Maleandxmet,Femandmet,Chandmet,Maleandxbdg,Feandxbdg,Chandxbdg,Sumtam,Malekg,Femalekg,Chkg,Metmale,Metfemale,Metch,Sumsamisk,Korrsvenskrein,Endelig samisk,TOTBAR,,,,,,
625.00,Nedre Eiker,1949.00,103.57,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
626.00,Lier,1949.00,243.58,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
627.00,Røyken,1949.00,94.22,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
628.00,Hurum,1949.00,143.13,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
631.00,Flesberg,1949.00,526.59,0.00,5.55,5.55,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
632.00,Rollag,1949.00,419.80,0.00,359.92,359.92,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
633.00,Nore og Uvdal,1949.00,2260.74,1379.51,1914.43,3293.93,SENorway,mountain,3.00,1379.51,1724.382362,1494.464714,10,65,25,365,149.4464714,971.402064,373.6161785,4725.912379,21722.23131,6491.350497,1724958.018,7928614.428,2369342.931,12022915.38,100,63,45,31.6227766,22.36173065,17.37438278,12022915.38,0,12022915.38,5318.132726,,,,,,
701.00,Horten,1949.00,45.98,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
702.00,Holmestrand,1949.00,63.84,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
704.00,Tønsberg,1949.00,61.59,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
709.00,Larvik,1949.00,418.12,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
710.00,Sandefjord,1949.00,310.06,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
711.00,Svelvik,1949.00,52.12,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
713.00,Sande,1949.00,140.34,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
714.00,Hof,1949.00,134.14,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
716.00,Re,1949.00,282.12,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
722.00,Nøtterøy,1949.00,46.68,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
723.00,Tjøme,1949.00,34.80,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
728.00,Lardal,1949.00,249.26,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
805.00,Porsgrunn,1949.00,150.12,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
806.00,Skien,1949.00,678.34,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
807.00,Notodden,1949.00,831.77,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
811.00,Siljan,1949.00,197.76,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
814.00,Bamble,1949.00,271.05,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
815.00,Kragerø,1949.00,286.75,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
817.00,Drangedal,1949.00,986.57,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
819.00,Nome,1949.00,361.62,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
821.00,Bø,1949.00,237.43,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
822.00,Sauherad,1949.00,261.44,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
826.00,Tinn,1949.00,1900.86,920.00,1660.32,2580.32,SENorway,mountain,3.00,920.00,1150,996.6666667,10,65,25,365,99.66666667,647.8333333,249.1666667,3151.736735,14486.67451,4329.117043,1150383.908,5287636.195,1580127.721,8018147.824,100,63,45,31.6227766,22.36173065,17.37438278,8018147.824,0,8018147.824,4218.168526,,,,,,
827.00,Hjartdal,1949.00,737.59,0.00,11.88,11.88,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
828.00,Seljord,1949.00,657.48,0.00,10.59,10.59,SENorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
829.00,Kviteseid,1949.00,617.65,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
830.00,Nissedal,1949.00,784.41,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
831.00,Fyresdal,1949.00,1126.02,287.97,0.00,287.97,SENorway,inlandlow,2.00,287.97,359.9670089,311.9714077,10,65,25,365,31.19714077,202.781415,77.99285194,986.5402133,4534.543384,1355.077664,360087.1779,1655108.335,494603.3472,2509798.86,100,63,45,31.6227766,22.36173065,17.37438278,2509798.86,0,2509798.86,2228.911441,,,,,,
833.00,Tokke,1949.00,920.74,235.47,0.00,235.47,SENorway,mountain,3.00,235.47,294.342928,255.0972043,10,65,25,365,25.50972043,165.8131828,63.77430107,806.6881903,3707.869732,1108.039118,294441.1895,1353372.452,404434.2782,2052247.92,100,63,45,31.6227766,22.36173065,17.37438278,2052247.92,0,2052247.92,2228.911441,,,,,,
834.00,Vinje,1949.00,2912.57,744.87,2827.39,3572.27,SENorway,mountain,3.00,744.87,931.092797,806.9470907,10,65,25,365,80.69470907,524.5156089,201.7367727,2551.790758,11729.07677,3505.051909,931403.6266,4281113.021,1279343.947,6491860.595,100,63,45,31.6227766,22.36173065,17.37438278,6491860.595,0,6491860.595,2228.911441,,,,,,
901.00,Risør,1949.00,171.43,0.00,0.00,0.00,SENorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
904.00,Grimstad,1949.00,254.04,0.00,0.00,0.00,SENorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
906.00,Arendal,1949.00,235.13,0.00,0.00,0.00,SENorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
911.00,Gjerstad,1949.00,308.84,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
912.00,Vegårshei,1949.00,318.60,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
914.00,Tvedestrand,1949.00,198.56,0.00,0.00,0.00,SENorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
919.00,Froland,1949.00,601.90,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
926.00,Lillesand,1949.00,167.62,0.00,0.00,0.00,SENorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
928.00,Birkenes,1949.00,621.70,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
929.00,Åmli,1949.00,1079.87,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
935.00,Iveland,1949.00,242.48,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
937.00,Evje og Hornnes,1949.00,519.52,0.00,0.00,0.00,SENorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
938.00,Bygland,1949.00,1178.77,301.46,127.11,428.58,SENorway,inlandlow,2.00,301.46,376.8301728,326.5861497,10,65,25,365,32.65861497,212.2809973,81.64653743,1032.756085,4746.970485,1418.558194,376955.9712,1732644.227,517773.7408,2627373.939,100,63,45,31.6227766,22.36173065,17.37438278,2627373.939,0,2627373.939,2228.911441,,,,,,
940.00,Valle,1949.00,1160.72,296.85,125.16,422.01,SENorway,mountain,3.00,296.85,371.0599338,321.5852759,10,65,25,365,32.15852759,209.0304294,80.39631898,1016.941934,4674.282159,1396.83642,371183.8059,1706112.988,509845.2933,2587142.087,100,63,45,31.6227766,22.36173065,17.37438278,2587142.087,0,2587142.087,2228.911441,,,,,,
941.00,Bykle,1949.00,1303.51,333.37,140.56,473.93,SENorway,mountain,3.00,333.37,416.7071596,361.146205,10,65,25,365,36.1146205,234.7450332,90.28655124,1142.044576,5249.305205,1568.673101,416846.2702,1915996.4,572565.6819,2905408.352,100,63,45,31.6227766,22.36173065,17.37438278,2905408.352,0,2905408.352,2228.911441,,,,,,
1001.00,Kristiansand,1949.00,251.81,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1002.00,Mandal,1949.00,196.73,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1003.00,Farsund,1949.00,219.00,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1004.00,Flekkefjord,1949.00,467.01,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1014.00,Vennesla,1949.00,352.10,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1017.00,Songdalen,1949.00,197.24,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1018.00,Søgne,1949.00,136.34,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1021.00,Marnardal,1949.00,366.30,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1026.00,Åseral,1949.00,825.31,0.00,89.00,89.00,WNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1027.00,Audnedal,1949.00,227.36,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1029.00,Lindesnes,1949.00,283.98,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1032.00,Lyngdal,1949.00,356.29,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1034.00,Hægebostad,1949.00,409.89,0.00,44.20,44.20,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1037.00,Kvinesdal,1949.00,893.40,0.00,96.34,96.34,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1046.00,Sirdal,1949.00,1427.50,0.00,153.93,153.93,WNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1101.00,Eigersund,1949.00,346.15,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1102.00,Sandnes,1949.00,204.96,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1103.00,Stavanger,1949.00,48.46,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1106.00,Haugesund,1949.00,60.04,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1111.00,Sokndal,1949.00,253.04,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1112.00,Lund,1949.00,336.66,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1114.00,Bjerkreim,1949.00,535.97,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1119.00,Hå,1949.00,122.84,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1120.00,Klepp,1949.00,23.74,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1121.00,Time,1949.00,90.79,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1122.00,Gjesdal,1949.00,518.39,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1124.00,Sola,1949.00,30.04,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1127.00,Randaberg,1949.00,7.75,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1129.00,Forsand,1949.00,699.14,0.00,75.39,75.39,WNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1130.00,Strand,1949.00,168.22,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1133.00,Hjelmeland,1949.00,973.64,0.00,104.99,104.99,WNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1134.00,Suldal,1949.00,1641.69,0.00,177.03,177.03,WNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1135.00,Sauda,1949.00,498.83,0.00,0.00,0.00,WNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1141.00,Finnøy,1949.00,63.86,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1142.00,Rennesøy,1949.00,25.52,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1144.00,Kvitsøy,1949.00,3.13,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1145.00,Bokn,1949.00,37.15,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1146.00,Tysvær,1949.00,341.25,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1149.00,Karmøy,1949.00,166.71,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1151.00,Utsira,1949.00,5.14,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1160.00,Vindafjord,1949.00,522.79,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1201.00,Bergen,1949.00,410.34,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1211.00,Etne,1949.00,652.50,0.00,0.00,0.00,WNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1216.00,Sveio,1949.00,200.30,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1219.00,Bømlo,1949.00,221.00,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1221.00,Stord,1949.00,129.53,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1222.00,Fitjar,1949.00,129.20,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1223.00,Tysnes,1949.00,232.68,0.00,0.00,0.00,WNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1224.00,Kvinnherad,1949.00,1052.75,49.76,0.00,49.76,WNorway,mountain,3.00,49.76,62.1984363,53.90531146,10,65,25,365,5.390531146,35.03845245,13.47632786,170.4635622,783.5204362,234.1428788,62219.2002,285984.9592,85462.15076,433666.3102,100,63,45,31.6227766,22.36173065,17.37438278,433666.3102,0,433666.3102,411.9366518,,,,,,
1227.00,Jondal,1949.00,191.90,9.07,0.00,9.07,WNorway,mountain,3.00,9.07,11.33781043,9.826102369,10,65,25,365,0.982610237,6.38696654,2.456525592,31.07286401,142.8236255,42.68061595,11341.59536,52130.62329,15578.42482,79050.64348,100,63,45,31.6227766,22.36173065,17.37438278,79050.64348,0,79050.64348,411.9366518,,,,,,
1228.00,Odda,1949.00,1578.44,0.00,1506.86,1506.86,WNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1231.00,Ullensvang,1949.00,1294.20,61.17,1095.95,1157.12,WNorway,mountain,3.00,61.17,76.46375327,66.26858617,10,65,25,365,6.626858617,43.07458101,16.56714654,209.5596696,963.2221786,287.8439456,76489.27941,351576.0952,105063.0401,533128.4147,100,63,45,31.6227766,22.36173065,17.37438278,533128.4147,0,533128.4147,411.9366518,,,,,,
1232.00,Eidfjord,1949.00,1456.18,1150.00,1233.11,2383.11,WNorway,mountain,3.00,1150.00,1437.5,1245.833333,10,65,25,365,124.5833333,809.7916667,311.4583333,3939.670918,18108.34313,5411.396303,1437979.885,6609545.244,1975159.651,10022684.78,100,63,45,31.6227766,22.36173065,17.37438278,10022684.78,0,10022684.78,6882.861171,,,,,,
1233.00,Ulvik,1949.00,675.57,0.00,572.08,572.08,WNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1234.00,Granvin,1949.00,200.24,24.96,0.00,24.96,WNorway,inlandlow,2.00,24.96,31.19591331,27.03645821,10,65,25,365,2.703645821,17.57369783,6.759114551,85.49678779,392.9782975,117.4354435,31206.32754,143437.0786,42863.93686,217507.343,100,63,45,31.6227766,22.36173065,17.37438278,217507.343,0,217507.343,1086.233235,,,,,,
1235.00,Voss,1949.00,1678.50,489.89,0.00,489.89,WNorway,mountain,3.00,489.89,612.3630537,530.7146465,10,65,25,365,53.07146465,344.9645202,132.6786616,1678.267071,7714.003686,2305.209854,612567.4808,2815611.345,841401.5966,4269580.423,100,63,45,31.6227766,22.36173065,17.37438278,4269580.423,0,4269580.423,2543.688068,,,,,,
